tempo_viagem,dia_semana,partidaTimeStamp,tipo_dia,turno_dia,hora_dia,tempo_viagem_1,tempo_viagem_2,tempo_viagem_3,tempo_viagem_4,predicao_xgb_1,predicao_lr_1,predicao_rf_1,predicao_xgb_2,predicao_lr_2,predicao_rf_2,predicao_xgb_3,predicao_lr_3,predicao_rf_3,predicao_xgb_4,predicao_lr_4,predicao_rf_4
1127,1,1569885024,1,4,20,1131.0,1734.0,990.0,1262.0,1182.8837,1223.771998364653,1168.4457863019393,1214.9896,1408.011154762409,1214.0683746888685,1194.4498,1312.8134601402037,1198.9062307282682,1252.6979,1314.805787565649,1259.3045645694285
1319,1,1569884607,1,4,20,1127.0,1131.0,1734.0,990.0,1182.8837,1221.5780086043624,1170.7795409119208,1169.0953,1200.4081068687353,1160.6661890038988,1208.7853,1337.6152067463856,1172.8817708295765,1193.0303,1275.6001427873111,1175.1545189560686
1402,1,1569884136,1,4,19,1319.0,1127.0,1131.0,1734.0,1356.0413,1318.5681734204,1294.4186913709027,1270.4829,1259.5906189409259,1261.4244698790692,1225.0,1237.8858255686357,1246.5405315933174,1267.2329,1345.768300643807,1289.2032327575835
1508,1,1569883436,1,4,19,1402.0,1319.0,1127.0,1131.0,1395.0648,1364.0801157981987,1291.785187653934,1401.7448,1354.3230187856395,1325.6087667163774,1344.3608,1306.8698359853176,1313.680357258188,1299.2695,1284.0418911801207,1309.1173526574782
1388,1,1569883323,1,4,19,1508.0,1402.0,1319.0,1127.0,1422.2031,1422.2049155947839,1323.296681725636,1441.2751,1419.839942564851,1363.2643388769402,1451.6011,1401.2094961031723,1401.8498128145675,1385.5563,1356.664355918373,1395.571486022869
1503,1,1569882720,1,4,19,1388.0,1508.0,1402.0,1319.0,1395.0648,1356.4022125142192,1302.2755898709386,1422.9059,1414.0480149663874,1351.8763769454497,1439.6975,1415.6104316467715,1367.4147022262885,1441.697,1403.5068632776151,1386.3719541323092
1451,1,1569882103,1,4,19,1503.0,1388.0,1508.0,1402.0,1422.2031,1419.4614313697675,1324.9387077871606,1441.2751,1413.2996595820007,1358.0859616622656,1451.3909,1441.2219522961552,1363.9707003142933,1448.4371,1439.7127568373612,1393.1827665997869
1593,1,1569881546,1,4,19,1451.0,1503.0,1388.0,1508.0,1397.9901,1390.9465047763852,1308.7818113530468,1426.6028,1434.4074998415197,1364.0462208959023,1439.6975,1427.7168186450174,1385.0896183639663,1448.5913,1450.1738842719542,1414.771267571368
1359,1,1569880872,1,4,19,1593.0,1451.0,1503.0,1388.0,1435.3339,1468.8110569030923,1333.7225531226347,1441.2751,1466.3710755141126,1375.7232105647936,1459.447,1479.597131771853,1381.3928236510624,1453.0093,1467.901249681202,1413.3037653853726
1778,1,1569879962,1,4,18,1359.0,1593.0,1451.0,1503.0,1381.1506,1332.204053814612,1323.0159860864999,1435.2858,1426.2407853930442,1383.1450062651782,1441.0305,1434.2744331023716,1366.9058804339586,1448.7207,1451.3930610329776,1409.6119143100855
1288,1,1569879839,1,4,18,1778.0,1359.0,1593.0,1451.0,1394.6646,1561.961978995882,1361.147291614781,1412.0964,1493.0083469439176,1385.9259163316378,1470.9774,1520.4241560674152,1417.8785704996328,1481.566,1511.1284041276745,1477.2353453394408
1601,1,1569879252,1,4,18,1288.0,1778.0,1359.0,1593.0,1354.4651,1293.2702838195069,1312.6749215725283,1406.019,1464.6294349565867,1370.0952576616735,1442.4324,1439.8676010273564,1384.9774652455098,1493.8927,1473.3935192876497,1441.8279024087878
1324,1,1569878769,1,4,18,1601.0,1288.0,1778.0,1359.0,1435.3339,1464.902734295195,1339.2896454071258,1429.2766,1406.7206737409585,1384.5337769108069,1450.4287,1499.7172615409238,1398.1601854064966,1446.673,1474.184328554023,1408.9571839090374
1504,1,1569878540,1,4,18,1324.0,1601.0,1288.0,1778.0,1356.0413,1313.009820692423,1304.5265891495917,1413.1118,1416.7136528973663,1374.4222970585151,1387.9213,1388.3398329796262,1374.6403389543648,1420.5269,1469.5335992936502,1425.5514096789793
1379,1,1569877942,1,4,18,1504.0,1324.0,1601.0,1288.0,1422.2031,1411.7117314427278,1331.834466834434,1429.2766,1385.0488556556454,1369.2551673793448,1443.5913,1441.0438055913517,1375.0518225750413,1424.6888,1415.0341868383316,1382.1814367624283
1465,1,1569877421,1,4,18,1379.0,1504.0,1324.0,1601.0,1380.037,1343.167401920473,1311.8668072297778,1407.675,1402.810358797659,1362.766982188152,1426.487,1387.207802843792,1379.7425156502843,1430.4059,1434.546124234539,1417.261642162309
1814,1,1569876799,1,3,17,1465.0,1379.0,1504.0,1324.0,1398.8529,1382.032390246532,1330.4565433927614,1409.0413,1383.4812354017815,1360.6003368213849,1419.1837,1414.9340474237276,1361.7324725671592,1425.4955,1400.2243182258571,1376.0107817029602
1562,1,1569876596,1,3,17,1814.0,1465.0,1379.0,1504.0,1384.161,1573.405793049099,1355.2528911557786,1431.021,1535.1528836549467,1392.3053520950714,1459.0354,1499.151986161897,1428.154352688295,1463.0874,1504.9420307488513,1475.3084760165593
1538,1,1569875979,1,3,17,1562.0,1814.0,1465.0,1379.0,1422.2031,1435.221043045899,1341.878387160369,1526.5868,1566.2141193509872,1415.257340520457,1501.2747,1540.0228450315133,1426.1387581493007,1489.1482,1510.2347520237831,1458.12541927192
1521,1,1569875049,1,3,17,1538.0,1562.0,1814.0,1465.0,1422.2031,1422.059347522088,1338.8909829342185,1477.3491,1471.6316950546086,1397.2116898832417,1471.8568,1553.5083471119272,1400.3853107288626,1470.0782,1534.434099919025,1432.1887337777762
1369,1,1569874448,1,3,17,1521.0,1538.0,1562.0,1814.0,1422.2031,1412.7365622610687,1337.758065056247,1461.0981,1457.4685479267735,1386.9518954963298,1454.7423,1483.2333622621447,1373.1888902220255,1464.1625,1548.6218603471712,1417.3687760783532
1718,1,1569874141,1,3,17,1369.0,1521.0,1538.0,1562.0,1380.037,1329.3871234860726,1321.5690304141963,1407.675,1398.4055566870418,1368.2650578075982,1421.7914,1433.0556900159388,1355.4264282641764,1422.1328,1459.471721074166,1396.281741667319
1692,1,1569873720,1,3,17,1718.0,1369.0,1521.0,1538.0,1430.2384,1520.7602152312174,1350.1278878881237,1420.4609,1468.6907229223395,1373.500308947152,1458.1075,1483.4405961510236,1398.0164166871364,1461.7452,1497.268667751916,1462.654528084904
1617,1,1569872895,1,3,16,1692.0,1718.0,1369.0,1521.0,1374.8198,1498.2098607361845,1315.5836197833128,1430.8221,1572.2136173535257,1391.8059085270709,1451.3693,1521.1667069119046,1417.3052526914732,1447.474,1522.9254156446054,1445.346376033973
1628,1,1569872311,1,3,16,1617.0,1692.0,1718.0,1369.0,1369.4119,1457.082875770608,1295.8800232426015,1435.2019,1537.0477280323987,1388.0937086457811,1439.4365,1577.6065642539645,1409.281171908076,1431.0796,1534.4596310540815,1426.4157638656088
1682,1,1569871722,1,3,16,1628.0,1617.0,1692.0,1718.0,1369.4119,1463.1138709236911,1296.7321330952407,1435.2019,1515.2537754886005,1382.6337790380217,1428.1681,1555.6153178704524,1390.751915933727,1421.5945,1584.9677129149154,1412.5964601302926
1218,1,1569871103,1,3,16,1682.0,1628.0,1617.0,1692.0,1374.8198,1492.723816897208,1314.9901276907347,1430.8221,1537.9322423354731,1391.5259371324169,1445.7241,1554.8661578151184,1406.3634230498033,1446.3816,1580.3801816867685,1439.937693660697
1564,1,1569870150,1,3,16,1218.0,1682.0,1628.0,1617.0,1316.3862,1238.2886654005092,1311.013467669528,1370.9868,1393.8463413301781,1374.6594443546924,1397.3265,1448.1334881178989,1374.7112198286957,1392.6823,1478.3127323403787,1417.0242180951284
1483,1,1569869857,1,3,15,1564.0,1218.0,1682.0,1628.0,1314.789,1419.724782303429,1285.1201251822915,1308.2944,1349.677881129862,1318.4339743291105,1307.3523,1430.115669482306,1323.3652252275108,1318.9736,1466.7791424510774,1325.2616423960244
1593,1,1569869305,1,3,15,1483.0,1564.0,1218.0,1682.0,1314.789,1375.3077508637275,1284.717036257675,1366.9922,1439.618854207202,1320.0239901184814,1341.1265,1385.0343503304778,1326.04719399085,1346.9543,1444.9476559915547,1348.4796837331396
1386,1,1569869123,1,3,15,1593.0,1483.0,1564.0,1218.0,1317.4161,1435.6258469623108,1283.8793221592373,1343.8342,1450.4557179768142,1299.2420220170081,1345.9113,1475.9972408618062,1304.497161737526,1338.2107,1424.7322787825483,1317.7053360792388
1311,1,1569868499,1,3,15,1386.0,1593.0,1483.0,1564.0,1322.8511,1322.1167779755074,1276.5080753479342,1352.6012,1415.5533437342444,1303.2170415691287,1348.3536,1429.462829884658,1299.3050412333062,1345.985,1454.1317876610683,1302.9257953092322
1213,1,1569868197,1,3,15,1311.0,1386.0,1593.0,1483.0,1301.1062,1280.9901953869644,1250.3868254309318,1311.2174,1318.4931449147477,1270.0462955360365,1312.0479,1383.9939027009266,1276.0599900621587,1314.4513,1401.256471758882,1285.9455148031789
1515,1,1569866959,1,3,15,1213.0,1311.0,1386.0,1593.0,1297.9071,1227.2502574023852,1277.3195947833365,1300.674,1258.513128779249,1269.3937403939083,1304.9707,1290.211017987903,1286.1366044141043,1313.4313,1349.7550164925087,1309.2561306534678
1686,1,1569865330,1,3,14,1515.0,1213.0,1311.0,1386.0,1266.7284,1384.557125692946,1278.363529704098,1274.4879,1324.0860512760808,1270.8766749261465,1278.6666,1321.370061344245,1280.512963280044,1277.9537,1335.419488857999,1279.4130017171872
1098,1,1569864972,1,3,14,1686.0,1515.0,1213.0,1311.0,1270.9277,1478.3242406908944,1260.0050285550137,1315.8138,1487.2628822131098,1278.570433184063,1298.7806,1418.829282726774,1258.8583233460834,1302.9745,1399.6296145417668,1263.323996430835
1207,1,1569864581,1,3,14,1098.0,1686.0,1515.0,1213.0,1195.8105,1155.8946536599615,1257.1465073335128,1232.3129,1339.746480186726,1308.9266727452327,1259.8798,1377.528851032387,1288.0732035216317,1253.4542,1341.2041405172672,1284.9944126221224
1425,1,1569864094,1,3,14,1207.0,1098.0,1686.0,1515.0,1241.014,1215.663965874538,1247.3675760121196,1192.251,1176.859455716194,1223.4972544962131,1220.3282,1300.0648767353798,1230.0626747124477,1234.5143,1338.181530377568,1258.952047927895
1374,1,1569863589,1,3,14,1425.0,1207.0,1098.0,1686.0,1277.0153,1335.2032595052115,1280.4492588411472,1277.1495,1290.5033029391177,1280.5490424370405,1237.1334,1245.5174279875562,1253.073307416841,1242.6571,1334.8642039157376,1299.5817004620076
1024,1,1569863132,1,3,14,1374.0,1425.0,1207.0,1098.0,1261.0377,1307.2368242877092,1238.8998879379062,1289.7518,1347.1833546290566,1238.3024322003255,1268.7927,1312.3295201414805,1258.7424275077194,1251.9976,1272.3729666802424,1260.4853067273025
1199,1,1569862251,1,3,13,1024.0,1374.0,1425.0,1207.0,1184.9137,1107.0214146557714,1243.2232839102796,1219.8925,1200.4173082308569,1281.5049178544457,1230.3838,1252.136752868674,1269.9871790963307,1237.6134,1239.9193940079963,1268.3055208569363
1459,1,1569861815,1,3,13,1199.0,1024.0,1374.0,1425.0,1234.2756,1202.9818131138973,1256.1316417204857,1191.4384,1142.0380371658018,1207.3939426990323,1220.3282,1198.934357532438,1239.361767081432,1234.5143,1242.0390823134198,1247.7815366982493
1196,1,1569861138,1,3,13,1459.0,1199.0,1024.0,1374.0,1261.6038,1345.5515062606314,1282.9275758072808,1272.0312,1292.9646539082648,1260.2997475277748,1234.9281,1228.4498257099424,1251.6696341215982,1241.5718,1260.2379710217365,1265.6902348192075
1401,1,1569860883,1,3,13,1196.0,1459.0,1199.0,1024.0,1234.2756,1201.3354372051058,1255.5205604463572,1261.1227,1289.738323248023,1260.2763887391795,1252.758,1265.2892755498035,1277.4383727036143,1218.5765,1218.0389695717408,1232.760871486265
1156,1,1569860329,1,3,13,1401.0,1196.0,1459.0,1199.0,1259.2927,1313.7461279623521,1258.0849451164956,1268.0801,1271.6191187983384,1250.5467965174741,1276.9775,1315.53593529746,1274.102801949048,1265.8805,1290.8392506881287,1273.7709758690085
1242,1,1569859693,1,3,13,1156.0,1401.0,1196.0,1459.0,1232.0665,1179.3997916715625,1269.1349127326453,1259.5035,1255.8905011795903,1281.0804416523974,1251.9641,1239.4993919142532,1284.6367275029233,1267.849,1281.6108358749489,1294.2945159345302
1211,1,1569859419,1,3,13,1242.0,1156.0,1401.0,1196.0,1247.389,1226.5573879624835,1249.9541330997652,1231.9015,1202.2381859761238,1238.2475803849813,1246.6776,1249.6938900656594,1244.7890711143543,1232.555,1237.7559906302536,1233.2966649704024
1457,1,1569858823,1,3,12,1211.0,1242.0,1156.0,1401.0,1233.5691,1201.26561677549,1239.8752210076955,1243.7805,1214.0744482923644,1233.118363092263,1227.0067,1198.3378374714673,1241.4773088582815,1239.3671,1237.056906803462,1268.0798254459257
1372,1,1569857569,1,3,12,1457.0,1211.0,1242.0,1156.0,1259.0356,1336.157604973023,1280.712832587608,1266.2052,1289.6523634223756,1254.196990401663,1256.1978,1276.1151136750398,1245.5926375906392,1239.4379,1252.0040898357179,1259.6019070449247
1154,1,1569857289,1,3,12,1372.0,1457.0,1211.0,1242.0,1243.3228,1289.547566885712,1249.6501399429117,1276.1504,1343.9964033042354,1260.8192193801024,1266.687,1307.7106746119027,1265.5301683171685,1268.1782,1293.060264827472,1276.565185935837
1142,1,1569856966,1,3,12,1154.0,1372.0,1457.0,1211.0,1231.3599,1170.007091807579,1264.1381534175518,1253.1775,1238.5587382413644,1263.5668874147314,1253.4987,1287.1239599171656,1247.0940896055988,1255.5015,1267.1929314469899,1258.5194252729682
1188,1,1569855878,1,3,12,1142.0,1154.0,1372.0,1457.0,1231.3599,1163.4253551063402,1267.4566164079934,1211.2717,1159.8066614733768,1233.982219984849,1225.0358,1209.3264148924798,1213.8393367381411,1232.2717,1254.2271951592556,1236.9230695058757
1237,1,1569855443,1,2,11,1188.0,1142.0,1154.0,1372.0,1220.8453,1180.3566626973502,1257.1794301692032,1207.7913,1165.1061094011727,1210.0044084344581,1200.1041,1160.2784848611857,1215.4558652170072,1218.7345,1199.634954101994,1247.6768201454024
1394,1,1569854954,1,2,11,1237.0,1188.0,1142.0,1154.0,1224.1863,1207.2250507188837,1237.6690491542074,1221.009,1198.0016511744805,1213.15530428129,1210.117,1181.8935904696616,1224.098169411535,1199.8276,1174.939788794427,1208.8173757142404
1221,1,1569854021,1,2,11,1394.0,1237.0,1188.0,1142.0,1235.8542,1293.3144636213692,1252.123730398938,1237.4916,1269.7577055781965,1237.980622600142,1215.7163,1246.6062505729603,1223.5305938182992,1209.297,1224.3165832678756,1225.9990568275603
1100,1,1569853518,1,2,11,1221.0,1394.0,1237.0,1188.0,1222.7102,1198.44942271131,1235.2237049854782,1245.0803,1262.8385752565443,1240.8970098768714,1242.563,1251.6514449883764,1257.6955573507696,1237.6638,1235.438024637927,1262.4206320595279
1257,1,1569853001,1,2,11,1100.0,1221.0,1394.0,1237.0,1186.3248,1132.0984936524837,1241.1149206760097,1193.5691,1161.2898252380703,1232.364692416983,1204.2546,1213.6476476846753,1211.3387609616918,1214.7056,1212.8308982880817,1215.5879476890254
1414,1,1569852471,1,2,11,1257.0,1100.0,1221.0,1394.0,1224.1863,1218.1884815831409,1238.6599616372614,1197.137,1174.9132422129248,1223.588707929377,1213.245,1183.9437923944158,1213.5060086121473,1223.1299,1222.4755733636516,1246.8505175097703
1244,1,1569852160,1,2,11,1414.0,1257.0,1100.0,1221.0,1235.8542,1304.27878199809,1254.1578567939555,1237.4916,1283.6015055681735,1235.0837387798726,1209.7346,1236.0199156914125,1228.487514824608,1221.9025,1232.1466551124122,1237.0400450161512
1114,1,1569851596,1,2,10,1244.0,1414.0,1257.0,1100.0,1145.6923,1202.7665887015119,1182.8072031674822,1183.8058,1271.0217412606942,1179.1400453071433,1171.3171,1260.9652814331469,1188.929909632434,1154.6233,1224.0129420238618,1166.4149867632882
1089,1,1569850765,1,2,10,1114.0,1244.0,1414.0,1257.0,1137.5723,1131.4800734049513,1184.224396414708,1136.7804,1167.3456278836518,1196.7734194554362,1135.416,1221.3281368984315,1182.310064115999,1137.5349,1220.938695916448,1169.4630864672288
998,1,1569850554,1,2,10,1089.0,1114.0,1244.0,1414.0,1137.2269,1117.7710551108999,1200.06296344108,1132.0448,1114.132612784156,1148.8315582468258,1132.5173,1141.908797670387,1136.7137516257778,1143.6006,1190.07877478124,1184.5770565688927
1216,1,1569849635,1,2,10,998.0,1089.0,1114.0,1244.0,1129.4286,1067.8700131204232,1168.1354982032176,1124.0798,1073.7031468013254,1139.6419894125654,1123.3984,1080.7350450360693,1144.7140858591636,1137.1003,1109.4813783918776,1151.3458691219337
1252,1,1569848835,1,2,10,1216.0,998.0,1089.0,1114.0,1144.2163,1187.408885824767,1188.62889172952,1145.4368,1118.954879461596,1195.475411115338,1127.5737,1109.7812637764507,1150.3355064999564,1114.7896,1109.059582453589,1134.490485095809
1083,1,1569847998,1,2,9,1252.0,1216.0,998.0,1089.0,1087.8519,1198.8561329245895,1097.8362390136335,1085.4587,1199.401262376812,1118.6979605982224,1098.3945,1145.6665602429814,1110.4827541633636,1101.1761,1131.7056594371165,1116.2855544647048
929,1,1569846909,1,2,9,1083.0,1252.0,1216.0,998.0,1083.8964,1106.1836506253012,1107.7025007373084,1079.3961,1152.505790747465,1121.7977894597338,1082.5084,1161.6342395512954,1106.4216915266816,1067.3976,1123.5698375251063,1105.550201659287
1079,1,1569846706,1,2,9,929.0,1083.0,1252.0,1216.0,1071.1293,1021.7376628666957,1090.3877682231944,1072.8263,1040.7644740562812,1085.9454833763994,1092.1888,1087.1906905937356,1088.2436670944792,1090.2433,1105.7391058928147,1091.2690102570527
930,1,1569845709,1,2,9,1079.0,929.0,1083.0,1252.0,1083.8964,1103.9885436266513,1111.2343085056807,1066.06,1040.6504959000538,1083.424930274535,1062.5168,1048.338871310081,1078.2233270562313,1065.8552,1084.70731214106,1091.4962419098783
1077,1,1569845303,1,2,9,930.0,1079.0,929.0,1083.0,1071.1293,1022.2840096585987,1088.8317560945507,1072.8263,1039.74554626463,1083.789028821365,1042.6681,1009.8335172321215,1077.1702272745931,1052.688,1021.8643800581845,1088.3616138841444
1047,1,1569844932,1,2,9,1077.0,930.0,1079.0,929.0,1083.8964,1102.8907375715294,1110.378339068369,1066.06,1040.291020919631,1083.211683409205,1061.1322,1047.10971357651,1077.2677828106068,1034.4537,1021.2928941911528,1076.3537508747552
1116,1,1569843974,1,2,8,1047.0,1077.0,930.0,1079.0,1072.4923,1078.1467985469772,1090.7391934110658,1068.9908,1073.3367467645323,1083.0809762699423,1045.6964,1034.0288551888664,1079.990064601715,1052.0168,1039.2623309675919,1087.2968780004271
832,1,1569843802,1,2,8,1116.0,1047.0,1077.0,930.0,1073.6239,1115.9826126657254,1088.2068562836819,1076.5541,1087.2502151340916,1086.5079409476984,1067.6837,1079.6715498820338,1087.0211197602553,1048.5282,1045.6531687060642,1092.4448066235618
949,1,1569843240,1,2,8,832.0,1116.0,1047.0,1077.0,1024.3274,960.2507830926861,1025.134703718558,1032.5159,1011.3525677428067,1031.2119778078861,1033.3922,1014.6100124491543,1038.2515100056153,1034.769,1020.9956236711473,1040.1150183155405
989,1,1569842858,1,2,8,949.0,832.0,1116.0,1047.0,1059.725,1024.407034640406,1078.046113427362,1034.3726,955.2238095354994,1023.8726160194227,1055.8268,991.0068646437905,1045.657283910762,1062.1191,996.9885114099175,1057.136964900502
991,1,1569842539,1,2,8,989.0,949.0,832.0,1116.0,1064.6941,1046.340527028759,1092.6258243038367,1050.8336,1009.2456942400979,1070.0342766539616,991.87946,963.4520372297272,1017.7129108086539,1014.539,991.3019949780214,1027.9780013073353
992,1,1569842336,1,2,8,991.0,989.0,949.0,832.0,1064.6941,1047.4369347523466,1094.9640944425314,1055.979,1023.624502364228,1076.6921791027194,1040.8297,1001.7278663895192,1066.3876205744514,1012.78595,965.5210240341416,1043.4518113101374
886,1,1569841507,1,2,8,992.0,991.0,989.0,949.0,1064.6941,1047.984100567006,1095.3607943293805,1055.979,1024.657908518672,1076.7768591490208,1040.8297,1011.9802367086802,1070.809486854716,1025.754,995.8865609942891,1058.4498592571524
1063,1,1569840808,1,2,7,886.0,992.0,991.0,989.0,1032.1831,981.5660307383832,1078.1369380515578,1032.7612,981.1531811292814,1066.1475152569599,1025.0422,978.1299566474706,1056.0373961559146,1012.553,974.4414154341212,1055.1830790061397
1081,1,1569840421,1,2,7,1063.0,886.0,992.0,991.0,1064.2009,1078.6231964910635,1092.1535676488434,1038.4182,1006.9126256785523,1054.8307741060482,1018.9114,998.7436359030155,1045.1037531272495,1013.8253,992.3909092911595,1044.0913019553143
1118,1,1569840006,1,2,7,1081.0,1063.0,886.0,992.0,1064.2009,1088.4928807422557,1095.2213343333465,1073.2701,1073.7448118452864,1081.9320240297902,1040.4421,1022.5777484100834,1071.6819638819084,1028.8724,1012.3182831587606,1072.6635318211586
1209,1,1569839208,1,2,7,1118.0,1081.0,1063.0,886.0,1065.3324,1108.7806435934344,1092.4223179776832,1073.6714,1092.8612891646828,1085.0268686029513,1057.4692,1078.855815332611,1087.372658666925,1016.1176,1034.8906064860134,1082.9992486689252
1111,1,1569838949,1,2,7,1209.0,1118.0,1081.0,1063.0,1063.1095,1158.6800047323318,1099.4641479385236,1067.1696,1137.3930749826657,1101.3941634405503,1062.3629,1116.4577381482948,1101.1072956439334,1073.9625,1099.2296445076654,1100.6092434056202
1057,1,1569838591,1,2,7,1111.0,1209.0,1118.0,1081.0,1065.3324,1104.9413223923966,1091.0621332992575,1068.5197,1134.1791551071808,1103.5618142745568,1080.8131,1122.0236885830038,1104.2605021479767,1077.6306,1106.024151548449,1095.506991732961
805,1,1569838192,1,2,7,1057.0,1111.0,1209.0,1118.0,1064.2009,1075.3299238663258,1092.2039124828236,1066.1416,1081.749220313927,1082.5157088782328,1081.8707,1104.8348873633083,1081.9264013076972,1081.8871,1098.5113111090545,1088.5590503022227
1090,1,1569837836,1,2,7,805.0,1057.0,1111.0,1209.0,1009.02057,937.1455462759122,1017.9424405218009,1026.5908,975.001208703063,1019.854643476728,1038.8998,1001.3883208999566,1025.882407709328,1048.1084,1033.6598856120709,1033.3772114470073
1271,1,1569837555,1,2,6,1090.0,805.0,1057.0,1111.0,982.85706,1085.132410272965,1021.2774849234808,970.229,981.9582706566805,987.0121475788029,972.07745,994.5605864052125,992.7825407938365,984.05493,1010.2483665750983,990.8731033816606
1187,1,1569837151,1,2,6,1271.0,1090.0,805.0,1057.0,1053.2479,1184.3829465248273,1069.8394444263738,1037.5747,1142.8249992129465,1072.226498232298,1000.57306,1053.888747171345,1035.6922593064594,995.08997,1049.8857483954193,1039.2178626284767
1020,1,1569836420,1,2,6,1187.0,1271.0,1090.0,805.0,1021.2834,1138.320613608625,1061.5319491511702,1091.8448,1175.2915682174073,1082.4873043750201,1068.8368,1144.4726507826138,1075.2494630387062,1045.5236,1069.3658083767205,1035.7200898115168
978,1,1569835678,1,2,6,1020.0,1187.0,1271.0,1090.0,982.85706,1046.745323810826,1036.1560631483862,1016.5338,1088.0620065155647,1047.9484763401367,1025.6405,1122.216960956537,1063.2225414250688,1033.8088,1104.2232281591978,1056.7536465116916
1072,1,1569835315,1,2,6,978.0,1020.0,1187.0,1271.0,982.85706,1023.7141609198975,1031.225367423109,984.5296,1016.2408294562795,1028.2593936745832,991.5736,1049.455415056739,1035.1948545784373,1006.4774,1082.4043503251237,1029.9853598185443
1019,1,1569835168,1,2,6,1072.0,978.0,1020.0,1187.0,982.85706,1075.2587279350782,1028.1196393219109,980.0676,1034.8089352582235,1010.119192451417,984.20233,1024.231982850383,993.9932402523381,998.2772,1048.4259583880576,999.4552110020596
950,1,1569834711,1,2,6,1019.0,1072.0,978.0,1020.0,982.85706,1046.1955953395986,1035.8632174669397,992.2861,1048.3854108576268,1043.8005433127234,992.8536,1023.7194406265301,1028.646481840213,994.0909,1015.6584676439684,1024.6828301349406
883,1,1569834311,1,2,6,950.0,1019.0,1072.0,978.0,980.7776,1008.3589650518329,1032.4706399783493,980.7556,1006.0887611063288,1028.211235503396,980.99255,1014.5124872164185,1020.7058162506369,976.3965,998.9998496783787,1008.9993105748259
895,1,1569833509,1,2,5,883.0,950.0,1019.0,1072.0,878.7496,963.3263471262603,883.3727744737388,871.16614,952.3094629462946,880.1028022510216,887.10455,960.4532156285093,900.5714308516738,904.0844,972.8662892755942,919.8661169027721
984,1,1569832861,1,2,5,895.0,883.0,950.0,1019.0,878.7496,969.9056067830657,885.6099381611936,858.0789,933.601448361668,859.5341729025704,875.6382,930.5246526744927,879.4963975009191,888.81915,939.751429233087,889.8058647638602
905,1,1569832621,1,2,5,984.0,895.0,883.0,950.0,888.7354,1018.7082976544953,939.9446613849199,880.54785,968.8836265680736,905.9441228562793,879.36475,941.1885842449012,897.1775411168026,888.4485,936.0233785053292,884.1486751302571
974,1,1569831965,1,2,5,905.0,984.0,895.0,883.0,881.0403,975.3878151984036,879.0513087857779,886.5532,971.6416598119893,894.325930045006,877.9532,945.3539255390754,888.4030470588715,859.0315,925.6297686399428,854.8515965950944
701,1,1569831384,1,2,5,974.0,905.0,984.0,895.0,888.7354,1013.2230457277656,940.9962466766823,879.5395,968.7987201955964,906.8798225501938,892.136,964.9974090965898,910.1410257137952,876.10767,943.1969456583442,885.3185121003442
722,1,1569831019,1,2,5,701.0,974.0,905.0,984.0,824.2947,863.523332826775,827.3040906413781,834.6858,896.754845000967,853.9525073116461,831.81915,891.2242642661363,837.225626028719,843.2447,900.960993188738,844.3348823719318
721,1,1569830338,1,1,4,722.0,701.0,974.0,905.0,795.98206,866.7455721833221,766.4339396044292,796.0168,804.0446025161484,763.7061247011267,828.779,838.4419408837523,807.0276356183003,817.2442,842.0616666446908,784.5509950500883
695,1,1569829777,1,1,4,721.0,722.0,701.0,974.0,795.98206,866.1964230208732,766.8650467472861,796.0168,810.8748521085856,771.2203656076321,769.09735,778.6619444023772,758.8515978941964,782.957,810.6427384498734,743.7550198910101
734,1,1569828245,1,1,4,695.0,721.0,722.0,701.0,795.98206,851.9371711439994,769.0681700275453,796.0168,801.4229004478045,771.8756832817958,769.09735,776.5097198588701,757.2664622464946,761.2393,755.7826851424643,731.673072857659
785,1,1569814860,1,1,0,734.0,695.0,721.0,722.0,821.4133,840.1352257162239,816.204696501415,814.25104,779.3349336086139,822.503255186563,799.0868,754.0366427625295,812.8810785315663,804.97943,735.5264672545313,827.4800903040687
758,1,1569813344,1,1,0,785.0,734.0,695.0,721.0,821.4133,868.0988457213607,795.0556965143011,814.25104,810.5363747523813,797.9100136803274,799.0868,771.1106825111606,797.7607258452596,804.97943,749.3578920924317,804.8329303374727
888,7,1569811897,1,4,23,758.0,785.0,734.0,695.0,949.74884,1011.0416979742263,876.9673515862667,936.09863,950.2889239073213,881.4925644870742,921.3836,917.8585990641329,868.8551922037841,918.9523,897.5186961629638,879.2704157683999
798,7,1569810448,1,4,23,888.0,758.0,785.0,734.0,957.981,1082.3249600096651,933.8382419009793,933.53,986.5967961497929,891.9418063910599,916.0515,957.6246487316964,888.1194019476743,932.22406,936.9034083700942,894.5354449958567
1011,7,1569809275,1,4,23,798.0,888.0,758.0,785.0,951.9402,1032.9719042834727,876.0928204982393,945.20807,999.5210565994219,922.181261005846,922.69244,959.8679225011258,890.8236961073744,925.264,948.0520002291059,913.0049491801991
863,7,1569808251,1,4,22,1011.0,798.0,888.0,758.0,1009.9052,1141.476602509757,1019.2194019272728,991.74664,1036.6513510275988,967.7412461560618,991.417,1018.0954741616504,962.1692911084951,983.2319,987.4395719809286,958.1176248119508
1102,7,1569806874,1,4,22,863.0,1011.0,798.0,888.0,972.25507,1060.3190317409785,939.4293046658552,995.5134,1057.6391683134518,1013.5635953617669,977.47577,1010.7734230929734,964.1593344108369,968.56757,1006.413001918489,972.298295056222
