Sentido,Linha,DuraçãoViagem,TotalGiros,KmPerc,Ini,Fim,dia_semana,hora_dia,dia_ano,mes_ano,turno_dia,TotalGirosMean,DuraçãoViagemMean
1,1120,3360,4,30.64,2018-11-24 09:59:00,2018-11-24 10:55:00,6,9,328,11,2,15.0,3780.0
0,1120,3360,22,31.218,2018-11-24 10:55:00,2018-11-24 11:51:00,6,10,328,11,2,10.0,3780.0
1,1120,3300,5,30.64,2018-11-24 11:26:00,2018-11-24 12:21:00,6,11,328,11,2,11.5,3660.0
1,1120,3360,2,30.64,2018-11-24 12:46:00,2018-11-24 13:42:00,6,12,328,11,2,14.5,4320.0
0,1120,3420,15,31.218,2018-11-27 06:10:00,2018-11-27 07:07:00,2,6,331,11,2,25.0,4110.0
0,1120,4140,40,31.218,2018-11-27 06:53:00,2018-11-27 08:02:00,2,6,331,11,2,25.0,4110.0
1,1120,3480,5,30.64,2018-11-27 07:13:00,2018-11-27 08:11:00,2,7,331,11,2,1.0,3120.0
0,1120,4500,20,31.218,2018-11-27 08:11:00,2018-11-27 09:26:00,2,8,331,11,2,12.5,3630.0
1,1120,3120,7,30.64,2018-11-27 08:13:00,2018-11-27 09:05:00,2,8,331,11,2,12.5,3630.0
0,1120,4320,14,31.218,2018-11-27 09:05:00,2018-11-27 10:17:00,2,9,331,11,2,29.0,4140.0
1,1120,3240,10,30.64,2018-11-27 10:23:00,2018-11-27 11:17:00,2,10,331,11,2,19.0,3300.0
0,1120,3960,17,31.218,2018-11-27 11:17:00,2018-11-27 12:23:00,2,11,331,11,2,12.5,3420.0
1,1120,3360,2,30.64,2018-11-27 11:25:00,2018-11-27 12:21:00,2,11,331,11,2,12.5,3420.0
0,1120,4380,18,31.218,2018-11-27 12:21:00,2018-11-27 13:34:00,2,12,331,11,2,9.0,3900.0
1,1120,3660,13,30.64,2018-11-27 12:32:00,2018-11-27 13:33:00,2,12,331,11,2,9.0,3900.0
0,1120,4320,11,31.218,2018-11-27 13:33:00,2018-11-27 14:45:00,2,13,331,11,2,14.5,4140.0
1,1120,3300,6,30.64,2018-11-27 13:38:00,2018-11-27 14:33:00,2,13,331,11,2,14.5,4140.0
0,1120,4740,13,31.218,2018-11-27 14:33:00,2018-11-27 15:52:00,2,14,331,11,2,11.0,4320.0
1,1120,3960,35,30.64,2018-11-27 15:53:00,2018-11-27 16:59:00,2,15,331,11,2,29.0,3960.0
1,1120,4080,22,30.64,2018-11-27 16:51:00,2018-11-27 17:59:00,2,16,331,11,2,15.0,3990.0
0,1120,4020,5,31.218,2018-11-27 16:59:00,2018-11-27 18:06:00,2,16,331,11,2,15.0,3990.0
1,1120,4440,23,30.64,2018-11-27 18:24:00,2018-11-27 19:38:00,2,18,331,11,4,16.5,4080.0
1,1120,3840,21,30.64,2018-11-27 19:31:00,2018-11-27 20:35:00,2,19,331,11,4,20.0,3900.0
0,1120,3420,22,31.218,2018-11-28 06:10:00,2018-11-28 07:07:00,3,6,332,11,2,27.5,3780.0
0,1120,4680,33,31.218,2018-11-28 06:43:00,2018-11-28 08:01:00,3,6,332,11,2,27.5,3780.0
1,1120,3660,3,30.64,2018-11-28 07:09:00,2018-11-28 08:10:00,3,7,332,11,2,5.0,3480.0
1,1120,3420,2,30.64,2018-11-28 08:07:00,2018-11-28 09:04:00,3,8,332,11,2,13.5,3810.0
0,1120,4440,31,31.218,2018-11-28 08:10:00,2018-11-28 09:24:00,3,8,332,11,2,13.5,3810.0
0,1120,4020,18,31.218,2018-11-28 09:04:00,2018-11-28 10:11:00,3,9,332,11,2,14.0,4320.0
1,1120,3180,7,30.64,2018-11-28 10:25:00,2018-11-28 11:18:00,3,10,332,11,2,10.0,3240.0
0,1120,4080,16,31.218,2018-11-28 11:18:00,2018-11-28 12:26:00,3,11,332,11,2,9.5,3660.0
1,1120,3420,15,30.64,2018-11-28 11:26:00,2018-11-28 12:23:00,3,11,332,11,2,9.5,3660.0
0,1120,4740,16,31.218,2018-11-28 12:23:00,2018-11-28 13:42:00,3,12,332,11,2,15.5,4020.0
1,1120,4020,12,30.64,2018-11-28 12:31:00,2018-11-28 13:38:00,3,12,332,11,2,15.5,4020.0
1,1120,3720,8,30.64,2018-11-28 13:36:00,2018-11-28 14:38:00,3,13,332,11,2,8.5,3810.0
0,1120,4200,10,31.218,2018-11-28 13:38:00,2018-11-28 14:48:00,3,13,332,11,2,8.5,3810.0
0,1120,3780,12,31.218,2018-11-28 14:38:00,2018-11-28 15:41:00,3,14,332,11,2,13.0,4740.0
1,1120,3960,21,30.64,2018-11-28 15:49:00,2018-11-28 16:55:00,3,15,332,11,2,35.0,3960.0
1,1120,4380,35,30.64,2018-11-28 16:50:00,2018-11-28 18:03:00,3,16,332,11,2,13.5,4050.0
0,1120,4020,11,31.218,2018-11-28 16:55:00,2018-11-28 18:02:00,3,16,332,11,2,13.5,4050.0
0,1120,3780,12,31.218,2018-11-28 18:03:00,2018-11-28 19:06:00,3,18,332,11,4,23.0,4440.0
1,1120,4500,34,30.64,2018-11-28 18:23:00,2018-11-28 19:38:00,3,18,332,11,4,23.0,4440.0
1,1120,3780,23,30.64,2018-11-28 19:31:00,2018-11-28 20:34:00,3,19,332,11,4,21.0,3840.0
0,1120,3420,22,31.218,2018-11-29 06:10:00,2018-11-29 07:07:00,4,6,333,11,2,27.5,4050.0
0,1120,4980,30,31.218,2018-11-29 06:43:00,2018-11-29 08:06:00,4,6,333,11,2,27.5,4050.0
1,1120,3300,1,30.64,2018-11-29 07:13:00,2018-11-29 08:08:00,4,7,333,11,2,3.0,3660.0
0,1120,5220,24,31.218,2018-11-29 08:08:00,2018-11-29 09:35:00,4,8,333,11,2,16.5,3930.0
1,1120,3360,6,30.64,2018-11-29 08:17:00,2018-11-29 09:13:00,4,8,333,11,2,16.5,3930.0
0,1120,4680,19,31.218,2018-11-29 09:13:00,2018-11-29 10:31:00,4,9,333,11,2,18.0,4020.0
1,1120,3420,8,30.64,2018-11-29 10:22:00,2018-11-29 11:19:00,4,10,333,11,2,7.0,3180.0
0,1120,4500,22,31.218,2018-11-29 11:19:00,2018-11-29 12:34:00,4,11,333,11,2,15.5,3750.0
1,1120,4260,13,30.64,2018-11-29 11:23:00,2018-11-29 12:34:00,4,11,333,11,2,15.5,3750.0
0,1120,4500,11,31.218,2018-11-29 12:35:00,2018-11-29 13:50:00,4,12,333,11,2,14.0,4380.0
1,1120,3780,14,30.64,2018-11-29 12:35:00,2018-11-29 13:38:00,4,12,333,11,2,14.0,4380.0
1,1120,3300,9,30.64,2018-11-29 13:37:00,2018-11-29 14:32:00,4,13,333,11,2,9.0,3960.0
0,1120,5040,18,31.218,2018-11-29 13:38:00,2018-11-29 15:02:00,4,13,333,11,2,9.0,3960.0
0,1120,4260,7,31.218,2018-11-29 14:32:00,2018-11-29 15:43:00,4,14,333,11,2,12.0,3780.0
1,1120,3660,28,30.64,2018-11-29 15:50:00,2018-11-29 16:51:00,4,15,333,11,2,21.0,3960.0
0,1120,4500,18,31.218,2018-11-29 16:51:00,2018-11-29 18:06:00,4,16,333,11,2,23.0,4200.0
1,1120,4140,26,30.64,2018-11-29 16:52:00,2018-11-29 18:01:00,4,16,333,11,2,23.0,4200.0
0,1120,5220,9,31.218,2018-11-29 18:01:00,2018-11-29 19:28:00,4,18,333,11,4,23.0,4140.0
1,1120,4440,28,30.64,2018-11-29 18:28:00,2018-11-29 19:42:00,4,18,333,11,4,23.0,4140.0
1,1120,3720,13,30.64,2018-11-29 19:48:00,2018-11-29 20:50:00,4,19,333,11,4,23.0,3780.0
0,1120,3600,23,31.218,2018-11-30 06:12:00,2018-11-30 07:12:00,5,6,334,11,2,26.0,4200.0
0,1120,4320,31,31.218,2018-11-30 06:46:00,2018-11-30 07:58:00,5,6,334,11,2,26.0,4200.0
1,1120,3540,6,30.64,2018-11-30 07:10:00,2018-11-30 08:09:00,5,7,334,11,2,1.0,3300.0
1,1120,3480,5,30.64,2018-11-30 08:06:00,2018-11-30 09:04:00,5,8,334,11,2,15.0,4290.0
0,1120,4080,16,31.218,2018-11-30 08:09:00,2018-11-30 09:17:00,5,8,334,11,2,15.0,4290.0
0,1120,4320,18,31.218,2018-11-30 09:04:00,2018-11-30 10:16:00,5,9,334,11,2,19.0,4680.0
1,1120,3480,14,30.64,2018-11-30 10:22:00,2018-11-30 11:20:00,5,10,334,11,2,8.0,3420.0
0,1120,3720,14,31.218,2018-11-30 11:20:00,2018-11-30 12:22:00,5,11,334,11,2,17.5,4380.0
1,1120,3840,10,30.64,2018-11-30 11:25:00,2018-11-30 12:29:00,5,11,334,11,2,17.5,4380.0
0,1120,4620,20,31.218,2018-11-30 12:29:00,2018-11-30 13:46:00,5,12,334,11,2,12.5,4140.0
1,1120,4200,23,30.64,2018-11-30 12:37:00,2018-11-30 13:47:00,5,12,334,11,2,12.5,4140.0
1,1120,4260,16,30.64,2018-11-30 13:36:00,2018-11-30 14:47:00,5,13,334,11,2,13.5,4170.0
0,1120,4980,13,31.218,2018-11-30 13:47:00,2018-11-30 15:10:00,5,13,334,11,2,13.5,4170.0
0,1120,4740,7,31.218,2018-11-30 14:47:00,2018-11-30 16:06:00,5,14,334,11,2,7.0,4260.0
1,1120,4440,32,30.64,2018-11-30 15:49:00,2018-11-30 17:03:00,5,15,334,11,2,28.0,3660.0
1,1120,4080,23,30.64,2018-11-30 16:53:00,2018-11-30 18:01:00,5,16,334,11,2,22.0,4320.0
0,1120,3780,8,31.218,2018-11-30 18:01:00,2018-11-30 19:04:00,5,18,334,11,4,18.5,4830.0
1,1120,3780,27,30.64,2018-11-30 18:26:00,2018-11-30 19:29:00,5,18,334,11,4,18.5,4830.0
1,1120,3660,15,30.64,2018-11-30 19:38:00,2018-11-30 20:39:00,5,19,334,11,4,13.0,3720.0
0,1120,3480,7,31.218,2018-12-01 06:50:00,2018-12-01 07:48:00,6,6,335,12,2,27.0,3960.0
0,1120,4020,11,31.218,2018-12-01 07:27:00,2018-12-01 08:34:00,6,7,335,12,2,6.0,3540.0
1,1120,3300,8,30.64,2018-12-01 08:09:00,2018-12-01 09:04:00,6,8,335,12,2,10.5,3780.0
0,1120,3600,12,31.218,2018-12-01 09:04:00,2018-12-01 10:04:00,6,9,335,12,2,18.0,4320.0
1,1120,3060,4,30.64,2018-12-01 10:06:00,2018-12-01 10:57:00,6,10,335,12,2,14.0,3480.0
0,1120,2940,3,31.218,2018-12-01 10:57:00,2018-12-01 11:46:00,6,10,335,12,2,14.0,3480.0
1,1120,3900,2,30.64,2018-12-01 11:27:00,2018-12-01 12:32:00,6,11,335,12,2,12.0,3780.0
1,1120,4140,9,30.64,2018-12-01 12:46:00,2018-12-01 13:55:00,6,12,335,12,2,21.5,4410.0
0,1120,3540,21,31.218,2018-12-04 06:10:00,2018-12-04 07:09:00,2,6,338,12,2,24.0,3900.0
0,1120,4260,23,31.218,2018-12-04 06:43:00,2018-12-04 07:54:00,2,6,338,12,2,24.0,3900.0
1,1120,3240,7,30.64,2018-12-04 07:14:00,2018-12-04 08:08:00,2,7,338,12,2,1.0,3240.0
0,1120,4680,21,31.218,2018-12-04 08:08:00,2018-12-04 09:26:00,2,8,338,12,2,14.5,3660.0
1,1120,3300,11,30.64,2018-12-04 08:15:00,2018-12-04 09:10:00,2,8,338,12,2,14.5,3660.0
0,1120,4320,21,31.218,2018-12-04 09:10:00,2018-12-04 10:22:00,2,9,338,12,2,30.0,4020.0
1,1120,3060,3,30.64,2018-12-04 10:22:00,2018-12-04 11:13:00,2,10,338,12,2,10.0,3480.0
0,1120,4320,25,31.218,2018-12-04 11:13:00,2018-12-04 12:25:00,2,11,338,12,2,18.5,3690.0
1,1120,3900,12,30.64,2018-12-04 11:23:00,2018-12-04 12:28:00,2,11,338,12,2,18.5,3690.0
0,1120,4320,15,31.218,2018-12-04 12:28:00,2018-12-04 13:40:00,2,12,338,12,2,11.5,3690.0
1,1120,3420,12,30.64,2018-12-04 12:37:00,2018-12-04 13:34:00,2,12,338,12,2,11.5,3690.0
0,1120,4560,43,31.218,2018-12-04 13:34:00,2018-12-04 14:50:00,2,13,338,12,2,11.5,4140.0
1,1120,4440,16,30.64,2018-12-04 13:36:00,2018-12-04 14:50:00,2,13,338,12,2,11.5,4140.0
0,1120,4320,15,31.218,2018-12-04 14:50:00,2018-12-04 16:02:00,2,14,338,12,2,4.0,3900.0
1,1120,4320,34,30.64,2018-12-04 15:51:00,2018-12-04 17:03:00,2,15,338,12,2,35.0,4200.0
1,1120,4560,34,30.64,2018-12-04 16:52:00,2018-12-04 18:08:00,2,16,338,12,2,23.5,4080.0
0,1120,4860,9,31.218,2018-12-04 18:08:00,2018-12-04 19:29:00,2,18,338,12,4,15.0,3930.0
1,1120,4020,32,30.64,2018-12-04 18:49:00,2018-12-04 19:56:00,2,18,338,12,4,15.0,3930.0
1,1120,3540,33,30.64,2018-12-04 19:38:00,2018-12-04 20:37:00,2,19,338,12,4,23.0,4080.0
0,1120,3360,18,31.218,2018-12-05 06:09:00,2018-12-05 07:05:00,3,6,339,12,2,22.0,3900.0
0,1120,4380,30,31.218,2018-12-05 06:43:00,2018-12-05 07:56:00,3,6,339,12,2,22.0,3900.0
1,1120,3660,2,30.64,2018-12-05 07:09:00,2018-12-05 08:10:00,3,7,339,12,2,7.0,3240.0
0,1120,4260,25,31.218,2018-12-05 08:10:00,2018-12-05 09:21:00,3,8,339,12,2,16.0,3990.0
1,1120,3360,7,30.64,2018-12-05 08:14:00,2018-12-05 09:10:00,3,8,339,12,2,16.0,3990.0
0,1120,4200,19,31.218,2018-12-05 09:10:00,2018-12-05 10:20:00,3,9,339,12,2,21.0,4320.0
1,1120,3540,18,30.64,2018-12-05 10:22:00,2018-12-05 11:21:00,3,10,339,12,2,3.0,3060.0
0,1120,3540,16,31.218,2018-12-05 11:21:00,2018-12-05 12:20:00,3,11,339,12,2,18.5,4110.0
1,1120,3720,15,30.64,2018-12-05 11:25:00,2018-12-05 12:27:00,3,11,339,12,2,18.5,4110.0
0,1120,4680,25,31.218,2018-12-05 12:27:00,2018-12-05 13:45:00,3,12,339,12,2,13.5,3870.0
1,1120,4320,20,30.64,2018-12-05 12:37:00,2018-12-05 13:49:00,3,12,339,12,2,13.5,3870.0
1,1120,3720,14,30.64,2018-12-05 13:36:00,2018-12-05 14:38:00,3,13,339,12,2,29.5,4500.0
0,1120,4560,12,31.218,2018-12-05 13:49:00,2018-12-05 15:05:00,3,13,339,12,2,29.5,4500.0
0,1120,4380,7,31.218,2018-12-05 14:38:00,2018-12-05 15:51:00,3,14,339,12,2,15.0,4320.0
1,1120,4080,31,30.64,2018-12-05 15:48:00,2018-12-05 16:56:00,3,15,339,12,2,34.0,4320.0
1,1120,4200,23,30.64,2018-12-05 16:53:00,2018-12-05 18:03:00,3,16,339,12,2,34.0,4560.0
0,1120,4200,16,31.218,2018-12-05 16:56:00,2018-12-05 18:06:00,3,16,339,12,2,34.0,4560.0
0,1120,3900,8,31.218,2018-12-05 18:03:00,2018-12-05 19:08:00,3,18,339,12,4,20.5,4440.0
1,1120,3960,19,30.64,2018-12-05 18:27:00,2018-12-05 19:33:00,3,18,339,12,4,20.5,4440.0
1,1120,3840,32,30.64,2018-12-05 19:36:00,2018-12-05 20:40:00,3,19,339,12,4,33.0,3540.0
0,1120,3480,20,31.218,2018-12-06 06:11:00,2018-12-06 07:09:00,4,6,340,12,2,24.0,3870.0
0,1120,4140,31,31.218,2018-12-06 06:43:00,2018-12-06 07:52:00,4,6,340,12,2,24.0,3870.0
1,1120,3480,2,30.64,2018-12-06 07:10:00,2018-12-06 08:08:00,4,7,340,12,2,2.0,3660.0
0,1120,4380,25,31.218,2018-12-06 08:08:00,2018-12-06 09:21:00,4,8,340,12,2,16.0,3810.0
1,1120,3060,3,30.64,2018-12-06 08:14:00,2018-12-06 09:05:00,4,8,340,12,2,16.0,3810.0
0,1120,4380,12,31.218,2018-12-06 09:05:00,2018-12-06 10:18:00,4,9,340,12,2,19.0,4200.0
1,1120,3360,12,30.64,2018-12-06 10:21:00,2018-12-06 11:17:00,4,10,340,12,2,18.0,3540.0
0,1120,4500,30,31.218,2018-12-06 11:17:00,2018-12-06 12:32:00,4,11,340,12,2,15.5,3630.0
1,1120,3720,20,30.64,2018-12-06 11:27:00,2018-12-06 12:29:00,4,11,340,12,2,15.5,3630.0
0,1120,4680,25,31.218,2018-12-06 12:30:00,2018-12-06 13:48:00,4,12,340,12,2,22.5,4500.0
1,1120,3660,11,30.64,2018-12-06 12:35:00,2018-12-06 13:36:00,4,12,340,12,2,22.5,4500.0
0,1120,4560,19,31.218,2018-12-06 13:36:00,2018-12-06 14:52:00,4,13,340,12,2,13.0,4140.0
1,1120,3360,11,30.64,2018-12-06 13:41:00,2018-12-06 14:37:00,4,13,340,12,2,13.0,4140.0
0,1120,3720,7,31.218,2018-12-06 14:37:00,2018-12-06 15:39:00,4,14,340,12,2,7.0,4380.0
1,1120,4020,27,30.64,2018-12-06 15:49:00,2018-12-06 16:56:00,4,15,340,12,2,31.0,4080.0
1,1120,4440,34,30.64,2018-12-06 16:52:00,2018-12-06 18:06:00,4,16,340,12,2,19.5,4200.0
0,1120,4560,15,31.218,2018-12-06 16:56:00,2018-12-06 18:12:00,4,16,340,12,2,19.5,4200.0
0,1120,3900,11,31.218,2018-12-06 18:07:00,2018-12-06 19:12:00,4,18,340,12,4,13.5,3930.0
1,1120,4320,23,30.64,2018-12-06 18:16:00,2018-12-06 19:28:00,4,18,340,12,4,13.5,3930.0
1,1120,3660,28,30.64,2018-12-06 19:29:00,2018-12-06 20:30:00,4,19,340,12,4,32.0,3840.0
0,1120,3600,18,31.218,2018-12-07 06:10:00,2018-12-07 07:10:00,5,6,341,12,2,25.5,3810.0
0,1120,4680,36,31.218,2018-12-07 06:46:00,2018-12-07 08:04:00,5,6,341,12,2,25.5,3810.0
1,1120,2880,4,30.64,2018-12-07 07:18:00,2018-12-07 08:06:00,5,7,341,12,2,2.0,3480.0
0,1120,5040,25,31.218,2018-12-07 08:06:00,2018-12-07 09:30:00,5,8,341,12,2,14.0,3720.0
1,1120,3240,9,30.64,2018-12-07 08:14:00,2018-12-07 09:08:00,5,8,341,12,2,14.0,3720.0
0,1120,4200,12,31.218,2018-12-07 09:08:00,2018-12-07 10:18:00,5,9,341,12,2,12.0,4380.0
1,1120,3240,3,30.64,2018-12-07 10:25:00,2018-12-07 11:19:00,5,10,341,12,2,12.0,3360.0
0,1120,4500,23,31.218,2018-12-07 11:19:00,2018-12-07 12:34:00,5,11,341,12,2,25.0,4110.0
1,1120,4020,17,30.64,2018-12-07 11:27:00,2018-12-07 12:34:00,5,11,341,12,2,25.0,4110.0
0,1120,5100,15,31.218,2018-12-07 12:34:00,2018-12-07 13:59:00,5,12,341,12,2,18.0,4170.0
1,1120,3900,16,30.64,2018-12-07 12:35:00,2018-12-07 13:40:00,5,12,341,12,2,18.0,4170.0
0,1120,4680,14,31.218,2018-12-07 13:40:00,2018-12-07 14:58:00,5,13,341,12,2,15.0,3960.0
1,1120,4260,8,30.64,2018-12-07 13:42:00,2018-12-07 14:53:00,5,13,341,12,2,15.0,3960.0
0,1120,4380,15,31.218,2018-12-07 14:53:00,2018-12-07 16:06:00,5,14,341,12,2,7.0,3720.0
1,1120,4140,18,30.64,2018-12-07 15:47:00,2018-12-07 16:56:00,5,15,341,12,2,27.0,4020.0
1,1120,4740,42,30.64,2018-12-07 16:49:00,2018-12-07 18:08:00,5,16,341,12,2,24.5,4500.0
0,1120,4080,16,31.218,2018-12-07 16:56:00,2018-12-07 18:04:00,5,16,341,12,2,24.5,4500.0
0,1120,3840,5,31.218,2018-12-07 18:08:00,2018-12-07 19:12:00,5,18,341,12,4,17.0,4110.0
1,1120,4320,25,30.64,2018-12-07 18:23:00,2018-12-07 19:35:00,5,18,341,12,4,17.0,4110.0
1,1120,3840,23,30.64,2018-12-07 19:36:00,2018-12-07 20:40:00,5,19,341,12,4,28.0,3660.0
0,1120,3600,4,31.218,2018-12-08 06:46:00,2018-12-08 07:46:00,6,6,342,12,2,27.0,4140.0
0,1120,3660,10,31.218,2018-12-08 07:28:00,2018-12-08 08:29:00,6,7,342,12,2,4.0,2880.0
1,1120,3060,5,30.64,2018-12-08 08:08:00,2018-12-08 08:59:00,6,8,342,12,2,17.0,4140.0
0,1120,3960,22,31.218,2018-12-08 08:59:00,2018-12-08 10:05:00,6,8,342,12,2,17.0,4140.0
1,1120,3540,11,30.64,2018-12-08 10:01:00,2018-12-08 11:00:00,6,10,342,12,2,3.0,3240.0
0,1120,3360,11,31.218,2018-12-08 11:00:00,2018-12-08 11:56:00,6,11,342,12,2,20.0,4260.0
1,1120,3240,3,30.64,2018-12-08 11:27:00,2018-12-08 12:21:00,6,11,342,12,2,20.0,4260.0
1,1120,4320,20,30.64,2018-12-08 12:45:00,2018-12-08 13:57:00,6,12,342,12,2,15.5,4500.0
0,1120,3360,11,31.218,2018-12-11 06:10:00,2018-12-11 07:06:00,2,6,345,12,2,17.0,3660.0
0,1120,4560,27,31.218,2018-12-11 06:44:00,2018-12-11 08:00:00,2,6,345,12,2,17.0,3660.0
1,1120,3720,2,30.64,2018-12-11 07:04:00,2018-12-11 08:06:00,2,7,345,12,2,19.5,3870.0
0,1120,4920,32,31.218,2018-12-11 08:06:00,2018-12-11 09:28:00,2,8,345,12,2,14.5,3990.0
1,1120,2940,4,30.64,2018-12-11 08:14:00,2018-12-11 09:03:00,2,8,345,12,2,14.5,3990.0
0,1120,4320,23,31.218,2018-12-11 09:03:00,2018-12-11 10:15:00,2,9,345,12,2,21.0,4380.0
1,1120,3420,20,30.64,2018-12-11 10:23:00,2018-12-11 11:20:00,2,10,345,12,2,18.0,3300.0
0,1120,4140,21,31.218,2018-12-11 11:20:00,2018-12-11 12:29:00,2,11,345,12,2,21.0,3780.0
1,1120,4020,26,30.64,2018-12-11 11:26:00,2018-12-11 12:33:00,2,11,345,12,2,21.0,3780.0
1,1120,3660,15,30.64,2018-12-11 12:31:00,2018-12-11 13:32:00,2,12,345,12,2,10.5,3630.0
0,1120,4200,20,31.218,2018-12-11 12:34:00,2018-12-11 13:44:00,2,12,345,12,2,10.5,3630.0
0,1120,4680,13,31.218,2018-12-11 13:32:00,2018-12-11 14:50:00,2,13,345,12,2,18.5,4290.0
1,1120,3780,21,30.64,2018-12-11 13:36:00,2018-12-11 14:39:00,2,13,345,12,2,18.5,4290.0
0,1120,4380,11,31.218,2018-12-11 14:39:00,2018-12-11 15:52:00,2,14,345,12,2,18.0,5160.0
1,1120,4140,43,30.64,2018-12-11 15:51:00,2018-12-11 17:00:00,2,15,345,12,2,24.0,4080.0
1,1120,4260,30,30.64,2018-12-11 16:54:00,2018-12-11 18:05:00,2,16,345,12,2,16.0,4200.0
0,1120,4140,7,31.218,2018-12-11 18:05:00,2018-12-11 19:14:00,2,18,345,12,4,24.5,4800.0
1,1120,4380,30,30.64,2018-12-11 18:20:00,2018-12-11 19:33:00,2,18,345,12,4,24.5,4800.0
1,1120,3480,33,30.64,2018-12-11 19:36:00,2018-12-11 20:34:00,2,19,345,12,4,17.0,3180.0
0,1120,3540,17,31.218,2018-12-12 06:10:00,2018-12-12 07:09:00,3,6,346,12,2,19.0,3960.0
0,1120,4500,37,31.218,2018-12-12 06:45:00,2018-12-12 08:00:00,3,6,346,12,2,19.0,3960.0
1,1120,4080,6,30.64,2018-12-12 07:05:00,2018-12-12 08:13:00,3,7,346,12,2,2.0,3720.0
0,1120,4320,36,31.218,2018-12-12 08:13:00,2018-12-12 09:25:00,3,8,346,12,2,18.0,3930.0
1,1120,3180,3,30.64,2018-12-12 08:13:00,2018-12-12 09:06:00,3,8,346,12,2,18.0,3930.0
0,1120,4440,17,31.218,2018-12-12 09:06:00,2018-12-12 10:20:00,3,9,346,12,2,23.0,4320.0
1,1120,3540,8,30.64,2018-12-12 10:16:00,2018-12-12 11:15:00,3,10,346,12,2,20.0,3420.0
0,1120,4260,15,31.218,2018-12-12 11:15:00,2018-12-12 12:26:00,3,11,346,12,2,23.5,4080.0
1,1120,3660,13,30.64,2018-12-12 11:27:00,2018-12-12 12:28:00,3,11,346,12,2,23.5,4080.0
0,1120,4320,22,31.218,2018-12-12 12:28:00,2018-12-12 13:40:00,3,12,346,12,2,17.5,3930.0
1,1120,4560,22,30.64,2018-12-12 12:37:00,2018-12-12 13:53:00,3,12,346,12,2,17.5,3930.0
1,1120,4320,25,30.64,2018-12-12 13:36:00,2018-12-12 14:48:00,3,13,346,12,2,17.0,4230.0
0,1120,4740,21,31.218,2018-12-12 13:53:00,2018-12-12 15:12:00,3,13,346,12,2,17.0,4230.0
0,1120,4500,17,31.218,2018-12-12 14:48:00,2018-12-12 16:03:00,3,14,346,12,2,11.0,4380.0
1,1120,3960,22,30.64,2018-12-12 15:48:00,2018-12-12 16:54:00,3,15,346,12,2,43.0,4140.0
1,1120,4200,25,30.64,2018-12-12 16:50:00,2018-12-12 18:00:00,3,16,346,12,2,30.0,4260.0
0,1120,4440,10,31.218,2018-12-12 16:54:00,2018-12-12 18:08:00,3,16,346,12,2,30.0,4260.0
0,1120,4680,10,31.218,2018-12-12 18:00:00,2018-12-12 19:18:00,3,18,346,12,4,18.5,4260.0
1,1120,3900,24,30.64,2018-12-12 18:29:00,2018-12-12 19:34:00,3,18,346,12,4,18.5,4260.0
1,1120,3840,33,30.64,2018-12-12 19:40:00,2018-12-12 20:44:00,3,19,346,12,4,33.0,3480.0
0,1120,3300,18,31.218,2018-12-13 06:10:00,2018-12-13 07:05:00,4,6,347,12,2,27.0,4020.0
0,1120,4260,31,31.218,2018-12-13 06:48:00,2018-12-13 07:59:00,4,6,347,12,2,27.0,4020.0
1,1120,3240,2,30.64,2018-12-13 07:13:00,2018-12-13 08:07:00,4,7,347,12,2,6.0,4080.0
0,1120,4920,26,31.218,2018-12-13 08:07:00,2018-12-13 09:29:00,4,8,347,12,2,19.5,3750.0
1,1120,3180,6,30.64,2018-12-13 08:13:00,2018-12-13 09:06:00,4,8,347,12,2,19.5,3750.0
0,1120,4680,35,31.218,2018-12-13 09:06:00,2018-12-13 10:24:00,4,9,347,12,2,17.0,4440.0
1,1120,3240,9,30.64,2018-12-13 10:22:00,2018-12-13 11:16:00,4,10,347,12,2,8.0,3540.0
0,1120,4140,20,31.218,2018-12-13 11:17:00,2018-12-13 12:26:00,4,11,347,12,2,14.0,3960.0
1,1120,3780,16,30.64,2018-12-13 11:26:00,2018-12-13 12:29:00,4,11,347,12,2,14.0,3960.0
1,1120,4200,24,30.64,2018-12-13 12:29:00,2018-12-13 13:39:00,4,12,347,12,2,22.0,4440.0
0,1120,4320,18,31.218,2018-12-13 12:30:00,2018-12-13 13:42:00,4,12,347,12,2,22.0,4440.0
1,1120,4080,24,30.64,2018-12-13 13:32:00,2018-12-13 14:40:00,4,13,347,12,2,23.0,4530.0
0,1120,5340,28,31.218,2018-12-13 13:39:00,2018-12-13 15:08:00,4,13,347,12,2,23.0,4530.0
0,1120,4740,12,31.218,2018-12-13 14:40:00,2018-12-13 15:59:00,4,14,347,12,2,17.0,4500.0
1,1120,4380,35,30.64,2018-12-13 15:49:00,2018-12-13 17:02:00,4,15,347,12,2,22.0,3960.0
1,1120,4320,36,30.64,2018-12-13 16:51:00,2018-12-13 18:03:00,4,16,347,12,2,17.5,4320.0
0,1120,4080,9,31.218,2018-12-13 18:03:00,2018-12-13 19:11:00,4,18,347,12,4,17.0,4290.0
1,1120,4260,21,30.64,2018-12-13 18:26:00,2018-12-13 19:37:00,4,18,347,12,4,17.0,4290.0
1,1120,3480,19,30.64,2018-12-13 19:34:00,2018-12-13 20:32:00,4,19,347,12,4,33.0,3840.0
