data_partida,DataFimm,tempo_viagem,partidaTimeStamp,dia_semana,tipo_dia,hora_dia,turno_dia,qtdDiasAno
2019-04-11 11:59:00,2019-04-11 12:17:00,1080,1554983940,4,1,11,2,101
2019-04-11 12:16:00,2019-04-11 12:35:00,1140,1554984960,4,1,12,2,101
2019-04-11 12:46:00,2019-04-11 12:58:00,720,1554986760,4,1,12,2,101
2019-04-11 13:08:00,2019-04-11 13:24:00,960,1554988080,4,1,13,2,101
2019-04-11 13:57:00,2019-04-11 14:11:00,840,1554991020,4,1,13,2,101
2019-04-11 14:57:00,2019-04-11 15:13:00,960,1554994620,4,1,14,2,101
2019-04-11 18:07:00,2019-04-11 18:23:00,960,1555006020,4,1,18,4,101
2019-04-11 22:45:00,2019-04-11 22:55:00,600,1555022700,4,1,22,4,101
2019-04-10 06:00:00,2019-04-10 06:17:00,1020,1554876000,3,1,6,2,100
2019-04-10 06:31:00,2019-04-10 06:48:00,1020,1554877860,3,1,6,2,100
2019-04-10 06:47:00,2019-04-10 07:03:00,960,1554878820,3,1,6,2,100
2019-04-10 07:56:00,2019-04-10 08:13:00,1020,1554882960,3,1,7,2,100
2019-04-10 08:33:00,2019-04-10 08:51:00,1080,1554885180,3,1,8,2,100
2019-04-10 09:26:00,2019-04-10 09:41:00,900,1554888360,3,1,9,2,100
2019-04-10 10:55:00,2019-04-10 11:09:00,840,1554893700,3,1,10,2,100
2019-04-10 11:40:00,2019-04-10 11:56:00,960,1554896400,3,1,11,2,100
2019-04-10 12:47:00,2019-04-10 13:00:00,780,1554900420,3,1,12,2,100
2019-04-10 13:08:00,2019-04-10 13:24:00,960,1554901680,3,1,13,2,100
2019-04-10 14:57:00,2019-04-10 15:12:00,900,1554908220,3,1,14,2,100
2019-04-10 16:08:00,2019-04-10 16:25:00,1020,1554912480,3,1,16,2,100
2019-04-10 16:58:00,2019-04-10 17:17:00,1140,1554915480,3,1,16,2,100
2019-04-10 17:25:00,2019-04-10 17:42:00,1020,1554917100,3,1,17,2,100
2019-04-10 17:54:00,2019-04-10 18:13:00,1140,1554918840,3,1,17,2,100
2019-04-10 18:07:00,2019-04-10 18:20:00,780,1554919620,3,1,18,4,100
2019-04-10 18:32:00,2019-04-10 18:46:00,840,1554921120,3,1,18,4,100
2019-04-10 18:59:00,2019-04-10 19:10:00,660,1554922740,3,1,18,4,100
2019-04-10 19:30:00,2019-04-10 19:40:00,600,1554924600,3,1,19,4,100
2019-04-10 19:54:00,2019-04-10 20:06:00,720,1554926040,3,1,19,4,100
2019-04-10 20:27:00,2019-04-10 20:38:00,660,1554928020,3,1,20,4,100
2019-04-10 21:56:00,2019-04-10 22:09:00,780,1554933360,3,1,21,4,100
2019-04-10 22:46:00,2019-04-10 22:58:00,720,1554936360,3,1,22,4,100
2019-04-10 23:16:00,2019-04-10 23:27:00,660,1554938160,3,1,23,4,100
2019-04-10 23:43:00,2019-04-10 23:54:00,660,1554939780,3,1,23,4,100
2019-04-09 05:30:00,2019-04-09 05:43:00,780,1554787800,2,1,5,2,99
2019-04-09 06:30:00,2019-04-09 06:49:00,1140,1554791400,2,1,6,2,99
2019-04-09 06:46:00,2019-04-09 07:01:00,900,1554792360,2,1,6,2,99
2019-04-09 08:01:00,2019-04-09 08:13:00,720,1554796860,2,1,8,2,99
2019-04-09 09:26:00,2019-04-09 09:41:00,900,1554801960,2,1,9,2,99
2019-04-09 10:55:00,2019-04-09 11:09:00,840,1554807300,2,1,10,2,99
2019-04-09 11:40:00,2019-04-09 11:57:00,1020,1554810000,2,1,11,2,99
2019-04-09 12:18:00,2019-04-09 12:36:00,1080,1554812280,2,1,12,2,99
2019-04-09 12:46:00,2019-04-09 13:01:00,900,1554813960,2,1,12,2,99
2019-04-09 13:56:00,2019-04-09 14:10:00,840,1554818160,2,1,13,2,99
2019-04-09 14:55:00,2019-04-09 15:08:00,780,1554821700,2,1,14,2,99
2019-04-09 19:33:00,2019-04-09 19:44:00,660,1554838380,2,1,19,4,99
2019-04-09 21:01:00,2019-04-09 21:15:00,840,1554843660,2,1,21,4,99
2019-04-09 22:46:00,2019-04-09 23:01:00,900,1554849960,2,1,22,4,99
2019-04-09 23:13:00,2019-04-09 23:23:00,600,1554851580,2,1,23,4,99
2019-04-08 05:29:00,2019-04-08 05:44:00,900,1554701340,1,1,5,2,98
2019-04-08 05:59:00,2019-04-08 06:16:00,1020,1554703140,1,1,5,2,98
2019-04-08 06:46:00,2019-04-08 07:02:00,960,1554705960,1,1,6,2,98
2019-04-08 08:00:00,2019-04-08 08:13:00,780,1554710400,1,1,8,2,98
2019-04-08 08:32:00,2019-04-08 08:48:00,960,1554712320,1,1,8,2,98
2019-04-08 09:27:00,2019-04-08 09:40:00,780,1554715620,1,1,9,2,98
2019-04-08 10:56:00,2019-04-08 11:09:00,780,1554720960,1,1,10,2,98
2019-04-08 11:39:00,2019-04-08 11:56:00,1020,1554723540,1,1,11,2,98
2019-04-08 12:08:00,2019-04-08 12:23:00,900,1554725280,1,1,12,2,98
2019-04-08 12:17:00,2019-04-08 12:34:00,1020,1554725820,1,1,12,2,98
2019-04-08 13:06:00,2019-04-08 13:23:00,1020,1554728760,1,1,13,2,98
2019-04-08 13:54:00,2019-04-08 14:08:00,840,1554731640,1,1,13,2,98
2019-04-08 16:58:00,2019-04-08 17:15:00,1020,1554742680,1,1,16,2,98
2019-04-08 18:05:00,2019-04-08 18:19:00,840,1554746700,1,1,18,4,98
2019-04-08 18:35:00,2019-04-08 18:47:00,720,1554748500,1,1,18,4,98
2019-04-08 18:59:00,2019-04-08 19:09:00,600,1554749940,1,1,18,4,98
2019-04-08 19:30:00,2019-04-08 19:40:00,600,1554751800,1,1,19,4,98
2019-04-08 19:55:00,2019-04-08 20:06:00,660,1554753300,1,1,19,4,98
2019-04-08 20:58:00,2019-04-08 21:08:00,600,1554757080,1,1,20,4,98
2019-04-08 21:57:00,2019-04-08 22:08:00,660,1554760620,1,1,21,4,98
2019-04-08 22:47:00,2019-04-08 22:58:00,660,1554763620,1,1,22,4,98
2019-04-08 23:15:00,2019-04-08 23:25:00,600,1554765300,1,1,23,4,98
2019-04-08 23:42:00,2019-04-08 23:52:00,600,1554766920,1,1,23,4,98
2019-04-07 05:31:00,2019-04-07 05:41:00,600,1554615060,7,1,5,2,97
2019-04-07 06:30:00,2019-04-07 06:45:00,900,1554618600,7,1,6,2,97
2019-04-07 09:09:00,2019-04-07 09:22:00,780,1554628140,7,1,9,2,97
2019-04-07 10:49:00,2019-04-07 10:59:00,600,1554634140,7,1,10,2,97
2019-04-07 12:09:00,2019-04-07 12:20:00,660,1554638940,7,1,12,2,97
2019-04-07 17:32:00,2019-04-07 17:47:00,900,1554658320,7,1,17,2,97
2019-04-07 20:42:00,2019-04-07 20:53:00,660,1554669720,7,1,20,4,97
2019-04-06 05:27:00,2019-04-06 05:40:00,780,1554528420,6,1,5,2,96
2019-04-06 06:36:00,2019-04-06 06:49:00,780,1554532560,6,1,6,2,96
2019-04-06 08:02:00,2019-04-06 08:15:00,780,1554537720,6,1,8,2,96
2019-04-06 12:34:00,2019-04-06 12:47:00,780,1554554040,6,1,12,2,96
2019-04-06 15:02:00,2019-04-06 15:15:00,780,1554562920,6,1,15,2,96
2019-04-06 16:49:00,2019-04-06 17:02:00,780,1554569340,6,1,16,2,96
2019-04-06 23:00:00,2019-04-06 23:12:00,720,1554591600,6,1,23,4,96
2019-04-05 06:47:00,2019-04-05 07:03:00,960,1554446820,5,1,6,2,95
2019-04-05 07:00:00,2019-04-05 07:17:00,1020,1554447600,5,1,7,2,95
2019-04-05 08:01:00,2019-04-05 08:13:00,720,1554451260,5,1,8,2,95
2019-04-05 09:26:00,2019-04-05 09:40:00,840,1554456360,5,1,9,2,95
2019-04-05 10:53:00,2019-04-05 11:08:00,900,1554461580,5,1,10,2,95
2019-04-05 11:58:00,2019-04-05 12:11:00,780,1554465480,5,1,11,2,95
2019-04-05 12:17:00,2019-04-05 12:33:00,960,1554466620,5,1,12,2,95
2019-04-05 13:06:00,2019-04-05 13:24:00,1080,1554469560,5,1,13,2,95
2019-04-05 13:56:00,2019-04-05 14:11:00,900,1554472560,5,1,13,2,95
2019-04-05 14:55:00,2019-04-05 15:08:00,780,1554476100,5,1,14,2,95
2019-04-05 16:08:00,2019-04-05 16:22:00,840,1554480480,5,1,16,2,95
2019-04-05 16:57:00,2019-04-05 17:13:00,960,1554483420,5,1,16,2,95
2019-04-05 17:24:00,2019-04-05 17:39:00,900,1554485040,5,1,17,2,95
2019-04-05 17:54:00,2019-04-05 18:07:00,780,1554486840,5,1,17,2,95
2019-04-05 18:03:00,2019-04-05 18:20:00,1020,1554487380,5,1,18,4,95
2019-04-05 18:34:00,2019-04-05 18:48:00,840,1554489240,5,1,18,4,95
2019-04-05 19:52:00,2019-04-05 20:02:00,600,1554493920,5,1,19,4,95
2019-04-05 20:26:00,2019-04-05 20:36:00,600,1554495960,5,1,20,4,95
2019-04-05 20:58:00,2019-04-05 21:08:00,600,1554497880,5,1,20,4,95
2019-04-05 22:00:00,2019-04-05 22:14:00,840,1554501600,5,1,22,4,95
2019-04-05 22:45:00,2019-04-05 22:57:00,720,1554504300,5,1,22,4,95
2019-04-05 23:12:00,2019-04-05 23:23:00,660,1554505920,5,1,23,4,95
2019-04-05 23:45:00,2019-04-05 23:55:00,600,1554507900,5,1,23,4,95
2019-04-04 05:30:00,2019-04-04 05:43:00,780,1554355800,4,1,5,2,94
2019-04-04 05:59:00,2019-04-04 06:16:00,1020,1554357540,4,1,5,2,94
2019-04-04 06:29:00,2019-04-04 06:46:00,1020,1554359340,4,1,6,2,94
2019-04-04 07:05:00,2019-04-04 07:21:00,960,1554361500,4,1,7,2,94
2019-04-04 07:25:00,2019-04-04 07:45:00,1200,1554362700,4,1,7,2,94
2019-04-04 12:00:00,2019-04-04 12:13:00,780,1554379200,4,1,12,2,94
2019-04-04 12:17:00,2019-04-04 12:33:00,960,1554380220,4,1,12,2,94
2019-04-04 13:54:00,2019-04-04 14:08:00,840,1554386040,4,1,13,2,94
2019-04-04 16:08:00,2019-04-04 16:23:00,900,1554394080,4,1,16,2,94
2019-04-04 16:58:00,2019-04-04 17:16:00,1080,1554397080,4,1,16,2,94
2019-04-04 17:25:00,2019-04-04 17:41:00,960,1554398700,4,1,17,2,94
2019-04-04 17:53:00,2019-04-04 18:07:00,840,1554400380,4,1,17,2,94
2019-04-04 18:05:00,2019-04-04 18:19:00,840,1554401100,4,1,18,4,94
2019-04-04 20:58:00,2019-04-04 21:08:00,600,1554411480,4,1,20,4,94
2019-04-04 21:54:00,2019-04-04 22:06:00,720,1554414840,4,1,21,4,94
2019-04-04 22:44:00,2019-04-04 22:56:00,720,1554417840,4,1,22,4,94
2019-04-04 23:12:00,2019-04-04 23:22:00,600,1554419520,4,1,23,4,94
2019-04-03 05:32:00,2019-04-03 05:45:00,780,1554269520,3,1,5,2,93
2019-04-03 05:59:00,2019-04-03 06:19:00,1200,1554271140,3,1,5,2,93
2019-04-03 06:30:00,2019-04-03 06:48:00,1080,1554273000,3,1,6,2,93
2019-04-03 07:54:00,2019-04-03 08:15:00,1260,1554278040,3,1,7,2,93
2019-04-03 08:02:00,2019-04-03 08:17:00,900,1554278520,3,1,8,2,93
2019-04-03 08:33:00,2019-04-03 08:50:00,1020,1554280380,3,1,8,2,93
2019-04-03 11:39:00,2019-04-03 11:57:00,1080,1554291540,3,1,11,2,93
2019-04-03 11:51:00,2019-04-03 12:03:00,720,1554292260,3,1,11,2,93
2019-04-03 12:16:00,2019-04-03 12:33:00,1020,1554293760,3,1,12,2,93
2019-04-03 12:46:00,2019-04-03 13:02:00,960,1554295560,3,1,12,2,93
2019-04-03 13:07:00,2019-04-03 13:21:00,840,1554296820,3,1,13,2,93
2019-04-03 14:55:00,2019-04-03 15:10:00,900,1554303300,3,1,14,2,93
2019-04-03 16:08:00,2019-04-03 16:23:00,900,1554307680,3,1,16,2,93
2019-04-03 17:54:00,2019-04-03 18:09:00,900,1554314040,3,1,17,2,93
2019-04-03 18:06:00,2019-04-03 18:19:00,780,1554314760,3,1,18,4,93
2019-04-03 18:34:00,2019-04-03 18:48:00,840,1554316440,3,1,18,4,93
2019-04-03 18:59:00,2019-04-03 19:10:00,660,1554317940,3,1,18,4,93
2019-04-03 19:34:00,2019-04-03 19:45:00,660,1554320040,3,1,19,4,93
2019-04-03 19:56:00,2019-04-03 20:08:00,720,1554321360,3,1,19,4,93
2019-04-03 21:55:00,2019-04-03 22:04:00,540,1554328500,3,1,21,4,93
2019-04-03 22:46:00,2019-04-03 22:57:00,660,1554331560,3,1,22,4,93
2019-04-03 23:13:00,2019-04-03 23:22:00,540,1554333180,3,1,23,4,93
2019-04-02 05:30:00,2019-04-02 05:43:00,780,1554183000,2,1,5,2,92
2019-04-02 05:59:00,2019-04-02 06:18:00,1140,1554184740,2,1,5,2,92
2019-04-02 06:31:00,2019-04-02 06:50:00,1140,1554186660,2,1,6,2,92
2019-04-02 06:46:00,2019-04-02 07:01:00,900,1554187560,2,1,6,2,92
2019-04-02 07:02:00,2019-04-02 07:18:00,960,1554188520,2,1,7,2,92
2019-04-02 07:55:00,2019-04-02 08:12:00,1020,1554191700,2,1,7,2,92
2019-04-02 13:05:00,2019-04-02 13:21:00,960,1554210300,2,1,13,2,92
2019-04-02 16:09:00,2019-04-02 16:22:00,780,1554221340,2,1,16,2,92
2019-04-02 16:59:00,2019-04-02 17:18:00,1140,1554224340,2,1,16,2,92
2019-04-02 17:21:00,2019-04-02 17:34:00,780,1554225660,2,1,17,2,92
2019-04-02 17:53:00,2019-04-02 18:08:00,900,1554227580,2,1,17,2,92
2019-04-02 18:03:00,2019-04-02 18:17:00,840,1554228180,2,1,18,4,92
2019-04-02 18:58:00,2019-04-02 19:09:00,660,1554231480,2,1,18,4,92
2019-04-02 20:25:00,2019-04-02 20:36:00,660,1554236700,2,1,20,4,92
2019-04-02 20:58:00,2019-04-02 21:08:00,600,1554238680,2,1,20,4,92
2019-04-02 22:44:00,2019-04-02 22:55:00,660,1554245040,2,1,22,4,92
2019-04-02 23:43:00,2019-04-02 23:53:00,600,1554248580,2,1,23,4,92
2019-04-01 05:58:00,2019-04-01 06:14:00,960,1554098280,1,1,5,2,91
2019-04-01 06:30:00,2019-04-01 06:48:00,1080,1554100200,1,1,6,2,91
2019-04-01 07:02:00,2019-04-01 07:18:00,960,1554102120,1,1,7,2,91
2019-04-01 07:26:00,2019-04-01 07:43:00,1020,1554103560,1,1,7,2,91
2019-04-01 07:54:00,2019-04-01 08:10:00,960,1554105240,1,1,7,2,91
2019-04-01 08:01:00,2019-04-01 08:13:00,720,1554105660,1,1,8,2,91
2019-04-01 08:33:00,2019-04-01 08:54:00,1260,1554107580,1,1,8,2,91
2019-04-01 10:53:00,2019-04-01 11:06:00,780,1554115980,1,1,10,2,91
2019-04-01 11:38:00,2019-04-01 11:56:00,1080,1554118680,1,1,11,2,91
2019-04-01 11:59:00,2019-04-01 12:13:00,840,1554119940,1,1,11,2,91
2019-04-01 12:17:00,2019-04-01 12:32:00,900,1554121020,1,1,12,2,91
2019-04-01 12:48:00,2019-04-01 13:04:00,960,1554122880,1,1,12,2,91
2019-04-01 13:55:00,2019-04-01 14:11:00,960,1554126900,1,1,13,2,91
2019-04-01 17:23:00,2019-04-01 17:37:00,840,1554139380,1,1,17,2,91
2019-04-01 18:03:00,2019-04-01 18:17:00,840,1554141780,1,1,18,4,91
2019-04-01 19:33:00,2019-04-01 19:44:00,660,1554147180,1,1,19,4,91
2019-04-01 19:55:00,2019-04-01 20:06:00,660,1554148500,1,1,19,4,91
2019-04-01 20:58:00,2019-04-01 21:09:00,660,1554152280,1,1,20,4,91
2019-04-01 21:54:00,2019-04-01 22:04:00,600,1554155640,1,1,21,4,91
2019-04-01 22:45:00,2019-04-01 22:57:00,720,1554158700,1,1,22,4,91
2019-04-01 23:42:00,2019-04-01 23:51:00,540,1554162120,1,1,23,4,91
2019-04-30 05:47:00,2019-04-30 05:59:00,720,1556603220,2,1,5,2,120
2019-04-30 06:35:00,2019-04-30 06:47:00,720,1556606100,2,1,6,2,120
2019-04-30 06:52:00,2019-04-30 07:00:00,480,1556607120,2,1,6,2,120
2019-04-30 07:47:00,2019-04-30 08:00:00,780,1556610420,2,1,7,2,120
2019-04-30 08:14:00,2019-04-30 08:33:00,1140,1556612040,2,1,8,2,120
2019-04-30 09:14:00,2019-04-30 09:26:00,720,1556615640,2,1,9,2,120
2019-04-30 11:25:00,2019-04-30 11:40:00,900,1556623500,2,1,11,2,120
2019-04-30 12:33:00,2019-04-30 12:46:00,780,1556627580,2,1,12,2,120
2019-04-30 14:42:00,2019-04-30 14:56:00,840,1556635320,2,1,14,2,120
2019-04-30 16:45:00,2019-04-30 17:00:00,900,1556642700,2,1,16,2,120
2019-04-30 17:34:00,2019-04-30 17:52:00,1080,1556645640,2,1,17,2,120
2019-04-30 17:49:00,2019-04-30 18:05:00,960,1556646540,2,1,17,2,120
2019-04-30 18:18:00,2019-04-30 18:32:00,840,1556648280,2,1,18,4,120
2019-04-30 18:44:00,2019-04-30 18:58:00,840,1556649840,2,1,18,4,120
2019-04-30 19:40:00,2019-04-30 19:55:00,900,1556653200,2,1,19,4,120
2019-04-30 20:47:00,2019-04-30 20:59:00,720,1556657220,2,1,20,4,120
2019-04-30 21:41:00,2019-04-30 21:55:00,840,1556660460,2,1,21,4,120
2019-04-30 22:29:00,2019-04-30 22:46:00,1020,1556663340,2,1,22,4,120
2019-04-30 22:58:00,2019-04-30 23:14:00,960,1556665080,2,1,22,4,120
2019-04-30 23:25:00,2019-04-30 23:46:00,1260,1556666700,2,1,23,4,120
2019-05-01 00:15:00,2019-05-01 00:27:00,720,1556669700,3,1,0,1,121
2019-04-30 11:39:00,2019-04-30 11:51:00,720,1556624340,2,1,11,2,120
2019-04-29 05:49:00,2019-04-29 06:00:00,660,1556516940,1,1,5,2,119
2019-04-29 07:38:00,2019-04-29 07:54:00,960,1556523480,1,1,7,2,119
2019-04-29 08:14:00,2019-04-29 08:34:00,1200,1556525640,1,1,8,2,119
2019-04-29 11:42:00,2019-04-29 12:01:00,1140,1556538120,1,1,11,2,119
2019-04-29 12:03:00,2019-04-29 12:18:00,900,1556539380,1,1,12,2,119
2019-04-29 12:51:00,2019-04-29 13:07:00,960,1556542260,1,1,12,2,119
2019-04-29 13:41:00,2019-04-29 13:54:00,780,1556545260,1,1,13,2,119
2019-04-29 14:38:00,2019-04-29 14:57:00,1140,1556548680,1,1,14,2,119
2019-04-29 17:48:00,2019-04-29 18:06:00,1080,1556560080,1,1,17,2,119
2019-04-29 18:15:00,2019-04-29 18:35:00,1200,1556561700,1,1,18,4,119
2019-04-29 19:17:00,2019-04-29 19:30:00,780,1556565420,1,1,19,4,119
2019-04-29 21:42:00,2019-04-29 21:55:00,780,1556574120,1,1,21,4,119
2019-04-29 22:27:00,2019-04-29 22:43:00,960,1556576820,1,1,22,4,119
2019-04-29 23:00:00,2019-04-29 23:15:00,900,1556578800,1,1,23,4,119
2019-04-29 23:25:00,2019-04-29 23:44:00,1140,1556580300,1,1,23,4,119
2019-04-30 00:15:00,2019-04-30 00:27:00,720,1556583300,2,1,0,1,120
2019-04-29 07:11:00,2019-04-29 07:27:00,960,1556521860,1,1,7,2,119
2019-04-28 06:16:00,2019-04-28 06:31:00,900,1556432160,7,1,6,2,118
2019-04-28 07:31:00,2019-04-28 07:47:00,960,1556436660,7,1,7,2,118
2019-04-28 08:59:00,2019-04-28 09:12:00,780,1556441940,7,1,8,2,118
2019-04-28 10:34:00,2019-04-28 10:50:00,960,1556447640,7,1,10,2,118
2019-04-28 11:57:00,2019-04-28 12:13:00,960,1556452620,7,1,11,2,118
2019-04-28 15:43:00,2019-04-28 15:57:00,840,1556466180,7,1,15,2,118
2019-04-28 20:25:00,2019-04-28 20:44:00,1140,1556483100,7,1,20,4,118
2019-04-29 00:40:00,2019-04-29 00:52:00,720,1556498400,1,1,0,1,119
2019-04-27 05:49:00,2019-04-27 06:00:00,660,1556344140,6,1,5,2,117
2019-04-27 06:19:00,2019-04-27 06:37:00,1080,1556345940,6,1,6,2,117
2019-04-27 07:10:00,2019-04-27 07:21:00,660,1556349000,6,1,7,2,117
2019-04-27 07:45:00,2019-04-27 08:04:00,1140,1556351100,6,1,7,2,117
2019-04-27 09:42:00,2019-04-27 10:03:00,1260,1556358120,6,1,9,2,117
2019-04-27 12:22:00,2019-04-27 12:36:00,840,1556367720,6,1,12,2,117
2019-04-27 16:33:00,2019-04-27 16:48:00,900,1556382780,6,1,16,2,117
2019-04-27 22:46:00,2019-04-27 22:57:00,660,1556405160,6,1,22,4,117
2019-04-26 05:50:00,2019-04-26 06:00:00,600,1556257800,5,1,5,2,116
2019-04-26 06:35:00,2019-04-26 06:46:00,660,1556260500,5,1,6,2,116
2019-04-26 06:48:00,2019-04-26 07:01:00,780,1556261280,5,1,6,2,116
2019-04-26 07:10:00,2019-04-26 07:26:00,960,1556262600,5,1,7,2,116
2019-04-26 07:40:00,2019-04-26 07:55:00,900,1556264400,5,1,7,2,116
2019-04-26 07:47:00,2019-04-26 08:01:00,840,1556264820,5,1,7,2,116
2019-04-26 08:19:00,2019-04-26 08:35:00,960,1556266740,5,1,8,2,116
2019-04-26 09:14:00,2019-04-26 09:25:00,660,1556270040,5,1,9,2,116
2019-04-26 11:43:00,2019-04-26 11:54:00,660,1556278980,5,1,11,2,116
2019-04-26 11:44:00,2019-04-26 12:01:00,1020,1556279040,5,1,11,2,116
2019-04-26 12:02:00,2019-04-26 12:17:00,900,1556280120,5,1,12,2,116
2019-04-26 13:40:00,2019-04-26 13:55:00,900,1556286000,5,1,13,2,116
2019-04-26 14:41:00,2019-04-26 14:56:00,900,1556289660,5,1,14,2,116
2019-04-26 15:54:00,2019-04-26 16:09:00,900,1556294040,5,1,15,2,116
2019-04-26 16:44:00,2019-04-26 16:59:00,900,1556297040,5,1,16,2,116
2019-04-26 17:49:00,2019-04-26 18:04:00,900,1556300940,5,1,17,2,116
2019-04-26 18:45:00,2019-04-26 19:01:00,960,1556304300,5,1,18,4,116
2019-04-26 19:17:00,2019-04-26 19:32:00,900,1556306220,5,1,19,4,116
2019-04-26 20:07:00,2019-04-26 20:28:00,1260,1556309220,5,1,20,4,116
2019-04-26 20:47:00,2019-04-26 20:59:00,720,1556311620,5,1,20,4,116
2019-04-26 22:58:00,2019-04-26 23:13:00,900,1556319480,5,1,22,4,116
2019-04-25 06:35:00,2019-04-25 06:46:00,660,1556174100,4,1,6,2,115
2019-04-25 06:48:00,2019-04-25 07:01:00,780,1556174880,4,1,6,2,115
2019-04-25 07:11:00,2019-04-25 07:25:00,840,1556176260,4,1,7,2,115
2019-04-25 07:38:00,2019-04-25 07:53:00,900,1556177880,4,1,7,2,115
2019-04-25 07:47:00,2019-04-25 08:01:00,840,1556178420,4,1,7,2,115
2019-04-25 08:14:00,2019-04-25 08:35:00,1260,1556180040,4,1,8,2,115
2019-04-25 09:14:00,2019-04-25 09:25:00,660,1556183640,4,1,9,2,115
2019-04-25 10:42:00,2019-04-25 10:55:00,780,1556188920,4,1,10,2,115
2019-04-25 11:26:00,2019-04-25 11:39:00,780,1556191560,4,1,11,2,115
2019-04-25 11:40:00,2019-04-25 11:52:00,720,1556192400,4,1,11,2,115
2019-04-25 11:42:00,2019-04-25 12:00:00,1080,1556192520,4,1,11,2,115
2019-04-25 12:03:00,2019-04-25 12:18:00,900,1556193780,4,1,12,2,115
2019-04-25 12:33:00,2019-04-25 12:45:00,720,1556195580,4,1,12,2,115
2019-04-25 13:41:00,2019-04-25 13:56:00,900,1556199660,4,1,13,2,115
2019-04-25 14:40:00,2019-04-25 14:56:00,960,1556203200,4,1,14,2,115
2019-04-25 15:52:00,2019-04-25 16:09:00,1020,1556207520,4,1,15,2,115
2019-04-25 16:43:00,2019-04-25 16:58:00,900,1556210580,4,1,16,2,115
2019-04-25 17:08:00,2019-04-25 17:23:00,900,1556212080,4,1,17,2,115
2019-04-25 17:36:00,2019-04-25 17:56:00,1200,1556213760,4,1,17,2,115
2019-04-25 17:48:00,2019-04-25 18:04:00,960,1556214480,4,1,17,2,115
2019-04-25 19:14:00,2019-04-25 19:32:00,1080,1556219640,4,1,19,4,115
2019-04-25 20:07:00,2019-04-25 20:24:00,1020,1556222820,4,1,20,4,115
2019-04-25 22:30:00,2019-04-25 22:45:00,900,1556231400,4,1,22,4,115
2019-04-25 23:24:00,2019-04-25 23:45:00,1260,1556234640,4,1,23,4,115
2019-04-26 00:15:00,2019-04-26 00:26:00,660,1556237700,5,1,0,1,116
2019-04-24 06:35:00,2019-04-24 06:47:00,720,1556087700,3,1,6,2,114
2019-04-24 06:50:00,2019-04-24 07:02:00,720,1556088600,3,1,6,2,114
2019-04-24 07:13:00,2019-04-24 07:25:00,720,1556089980,3,1,7,2,114
2019-04-24 07:34:00,2019-04-24 07:54:00,1200,1556091240,3,1,7,2,114
2019-04-24 11:26:00,2019-04-24 11:40:00,840,1556105160,3,1,11,2,114
2019-04-24 12:03:00,2019-04-24 12:18:00,900,1556107380,3,1,12,2,114
2019-04-24 12:50:00,2019-04-24 13:07:00,1020,1556110200,3,1,12,2,114
2019-04-24 13:41:00,2019-04-24 13:57:00,960,1556113260,3,1,13,2,114
2019-04-24 14:40:00,2019-04-24 14:56:00,960,1556116800,3,1,14,2,114
2019-04-24 15:53:00,2019-04-24 16:09:00,960,1556121180,3,1,15,2,114
2019-04-24 17:47:00,2019-04-24 18:05:00,1080,1556128020,3,1,17,2,114
2019-04-24 18:19:00,2019-04-24 18:33:00,840,1556129940,3,1,18,4,114
2019-04-24 19:18:00,2019-04-24 19:32:00,840,1556133480,3,1,19,4,114
2019-04-24 19:40:00,2019-04-24 19:56:00,960,1556134800,3,1,19,4,114
2019-04-24 20:08:00,2019-04-24 20:27:00,1140,1556136480,3,1,20,4,114
2019-04-24 20:48:00,2019-04-24 21:03:00,900,1556138880,3,1,20,4,114
2019-04-24 22:58:00,2019-04-24 23:15:00,1020,1556146680,3,1,22,4,114
2019-04-24 23:27:00,2019-04-24 23:44:00,1020,1556148420,3,1,23,4,114
2019-04-25 00:15:00,2019-04-25 00:27:00,720,1556151300,4,1,0,1,115
2019-04-23 05:50:00,2019-04-23 05:59:00,540,1555998600,2,1,5,2,113
2019-04-23 07:10:00,2019-04-23 07:26:00,960,1556003400,2,1,7,2,113
2019-04-23 07:38:00,2019-04-23 07:55:00,1020,1556005080,2,1,7,2,113
2019-04-23 07:48:00,2019-04-23 08:02:00,840,1556005680,2,1,7,2,113
2019-04-23 08:17:00,2019-04-23 08:34:00,1020,1556007420,2,1,8,2,113
2019-04-23 09:14:00,2019-04-23 09:26:00,720,1556010840,2,1,9,2,113
2019-04-23 10:42:00,2019-04-23 10:55:00,780,1556016120,2,1,10,2,113
2019-04-23 11:26:00,2019-04-23 11:39:00,780,1556018760,2,1,11,2,113
2019-04-23 11:38:00,2019-04-23 11:53:00,900,1556019480,2,1,11,2,113
2019-04-23 11:43:00,2019-04-23 11:59:00,960,1556019780,2,1,11,2,113
2019-04-23 12:51:00,2019-04-23 13:05:00,840,1556023860,2,1,12,2,113
2019-04-23 14:45:00,2019-04-23 14:59:00,840,1556030700,2,1,14,2,113
2019-04-23 15:53:00,2019-04-23 16:09:00,960,1556034780,2,1,15,2,113
2019-04-23 16:45:00,2019-04-23 16:59:00,840,1556037900,2,1,16,2,113
2019-04-23 17:36:00,2019-04-23 17:54:00,1080,1556040960,2,1,17,2,113
2019-04-23 17:48:00,2019-04-23 18:03:00,900,1556041680,2,1,17,2,113
2019-04-23 18:19:00,2019-04-23 18:34:00,900,1556043540,2,1,18,4,113
