,DataIni,HoraIni,DataFim,HoraFim,Sentido,Linha,NoVeículo,DuraçãoViagem,TotalGiros,KmPerc,Segundos
79570,1549238400000,12:00:00,1549238400000,12:13:00,Ida,270,1505,00:13:00,7,5.04,780.0
79571,1549238400000,12:14:00,1549238400000,12:28:00,Ida,270,11651,00:14:00,18,5.04,840.0
79573,1549238400000,13:04:00,1549238400000,13:15:00,Ida,270,11635,00:11:00,10,5.04,660.0
79574,1549238400000,13:54:00,1549238400000,14:09:00,Ida,270,11637,00:15:00,28,5.04,900.0
79575,1549238400000,14:55:00,1549238400000,15:09:00,Ida,270,1495,00:14:00,22,5.04,840.0
79576,1549238400000,16:08:00,1549238400000,16:24:00,Ida,270,11637,00:16:00,28,5.04,960.0
79577,1549238400000,16:58:00,1549238400000,17:13:00,Ida,270,1463,00:15:00,24,5.04,900.0
79578,1549238400000,17:22:00,1549238400000,17:35:00,Ida,270,1543,00:13:00,19,5.04,780.0
79579,1549238400000,17:52:00,1549238400000,18:06:00,Ida,270,1395,00:14:00,16,5.04,840.0
79580,1549238400000,18:04:00,1549238400000,18:17:00,Ida,270,11637,00:13:00,3,5.04,780.0
79582,1549238400000,18:59:00,1549238400000,19:11:00,Ida,270,1433,00:12:00,4,5.04,720.0
79584,1549238400000,19:55:00,1549238400000,20:07:00,Ida,270,1469,00:12:00,3,5.04,720.0
79586,1549238400000,21:00:00,1549238400000,21:12:00,Ida,270,1401,00:12:00,8,5.04,720.0
79587,1549238400000,21:54:00,1549238400000,22:07:00,Ida,270,1531,00:13:00,2,5.04,780.0
79588,1549238400000,22:43:00,1549238400000,22:55:00,Ida,270,1401,00:12:00,0,5.04,720.0
79590,1549238400000,23:46:00,1549238400000,23:59:00,Ida,270,1505,00:13:00,2,5.04,780.0
79591,1549152000000,05:29:00,1549152000000,05:41:00,Ida,270,11619,00:12:00,17,5.04,720.0
79593,1549152000000,07:45:00,1549152000000,07:56:00,Ida,270,11601,00:11:00,11,5.04,660.0
79605,1549065600000,06:01:00,1549065600000,06:13:00,Ida,270,1527,00:12:00,20,5.04,720.0
79610,1549065600000,11:22:00,1549065600000,11:38:00,Ida,270,1491,00:16:00,19,5.04,960.0
79611,1549065600000,12:32:00,1549065600000,12:46:00,Ida,270,1567,00:14:00,27,5.04,840.0
79612,1549065600000,13:18:00,1549065600000,13:30:00,Ida,270,1537,00:12:00,7,5.04,720.0
79614,1549065600000,15:50:00,1549065600000,16:01:00,Ida,270,11625,00:11:00,11,5.04,660.0
79615,1549065600000,16:47:00,1549065600000,17:01:00,Ida,270,1521,00:14:00,7,5.04,840.0
79617,1549065600000,20:48:00,1549065600000,21:02:00,Ida,270,1491,00:14:00,6,5.04,840.0
79618,1549065600000,22:58:00,1549065600000,23:11:00,Ida,270,11595,00:13:00,4,5.04,780.0
79621,1548979200000,06:00:00,1548979200000,06:16:00,Ida,270,1559,00:16:00,40,5.04,960.0
79622,1548979200000,06:29:00,1548979200000,06:45:00,Ida,270,1559,00:16:00,36,5.04,960.0
79623,1548979200000,06:44:00,1548979200000,06:58:00,Ida,270,11595,00:14:00,33,5.04,840.0
79625,1548979200000,07:21:00,1548979200000,07:37:00,Ida,270,11595,00:16:00,37,5.04,960.0
79626,1548979200000,07:51:00,1548979200000,08:03:00,Ida,270,1543,00:12:00,30,5.04,720.0
79628,1548979200000,08:34:00,1548979200000,08:51:00,Ida,270,1491,00:17:00,51,5.04,1020.0
79630,1548979200000,11:37:00,1548979200000,11:51:00,Ida,270,1419,00:14:00,22,5.04,840.0
79633,1548979200000,12:14:00,1548979200000,12:28:00,Ida,270,1471,00:14:00,11,5.04,840.0
79634,1548979200000,12:43:00,1548979200000,13:00:00,Ida,270,1559,00:17:00,27,5.04,1020.0
79635,1548979200000,13:03:00,1548979200000,13:14:00,Ida,270,11635,00:11:00,8,5.04,660.0
79639,1548979200000,16:09:00,1548979200000,16:23:00,Ida,270,11637,00:14:00,22,5.04,840.0
79640,1548979200000,17:01:00,1548979200000,17:15:00,Ida,270,1463,00:14:00,24,5.04,840.0
79641,1548979200000,17:20:00,1548979200000,17:32:00,Ida,270,1543,00:12:00,16,5.04,720.0
79642,1548979200000,17:52:00,1548979200000,18:06:00,Ida,270,11617,00:14:00,8,5.04,840.0
79643,1548979200000,18:04:00,1548979200000,18:16:00,Ida,270,11637,00:12:00,3,5.04,720.0
79648,1548979200000,20:25:00,1548979200000,20:37:00,Ida,270,1519,00:12:00,5,5.04,720.0
79653,1548979200000,23:44:00,1548979200000,23:55:00,Ida,270,1397,00:11:00,1,5.04,660.0
79656,1551312000000,06:20:00,1551312000000,06:30:00,Volta,270,1559,00:10:00,0,5.231,600.0
79657,1551312000000,06:27:00,1551312000000,06:46:00,Volta,270,11595,00:19:00,1,5.231,1140.0
79660,1551312000000,07:39:00,1551312000000,07:55:00,Volta,270,11643,00:16:00,33,5.231,960.0
79669,1551312000000,12:30:00,1551312000000,12:51:00,Volta,270,11641,00:21:00,21,5.231,1260.0
79670,1551312000000,12:45:00,1551312000000,13:03:00,Volta,270,11635,00:18:00,16,5.231,1080.0
79674,1551312000000,16:42:00,1551312000000,16:59:00,Volta,270,1463,00:17:00,2,5.231,1020.0
79677,1551312000000,17:45:00,1551312000000,18:02:00,Volta,270,11637,00:17:00,0,5.231,1020.0
79680,1551312000000,19:10:00,1551312000000,19:30:00,Volta,270,1533,00:20:00,2,5.231,1200.0
79681,1551312000000,19:37:00,1551312000000,19:56:00,Volta,270,1477,00:19:00,2,5.231,1140.0
79682,1551312000000,20:09:00,1551312000000,20:24:00,Volta,270,1491,00:15:00,0,5.231,900.0
79683,1551312000000,20:48:00,1551312000000,21:01:00,Volta,270,1563,00:13:00,1,5.231,780.0
79684,1551312000000,21:39:00,1551312000000,21:56:00,Volta,270,1467,00:17:00,1,5.231,1020.0
79685,1551312000000,22:28:00,1551312000000,22:43:00,Volta,270,1563,00:15:00,1,5.231,900.0
79687,1551312000000,23:31:00,1551312000000,23:48:00,Volta,270,1505,00:17:00,0,5.231,1020.0
79688,1551398400000,00:16:00,1551398400000,00:29:00,Volta,270,11661,00:13:00,0,5.231,780.0
79690,1551225600000,06:17:00,1551225600000,06:30:00,Volta,270,1559,00:13:00,0,5.231,780.0
79692,1551225600000,06:50:00,1551225600000,07:01:00,Volta,270,11639,00:11:00,0,5.231,660.0
79695,1551225600000,07:49:00,1551225600000,08:03:00,Volta,270,11601,00:14:00,10,5.231,840.0
79696,1551225600000,08:20:00,1551225600000,08:33:00,Volta,270,1495,00:13:00,2,5.231,780.0
79697,1551225600000,09:14:00,1551225600000,09:28:00,Volta,270,11571,00:14:00,3,5.231,840.0
79698,1551225600000,10:37:00,1551225600000,10:54:00,Volta,270,1397,00:17:00,2,5.231,1020.0
79700,1551225600000,11:38:00,1551225600000,11:51:00,Volta,270,11603,00:13:00,2,5.231,780.0
79703,1551225600000,12:30:00,1551225600000,12:48:00,Volta,270,11641,00:18:00,2,5.231,1080.0
79704,1551225600000,12:41:00,1551225600000,13:02:00,Volta,270,11635,00:21:00,0,5.231,1260.0
79706,1551225600000,14:38:00,1551225600000,14:54:00,Volta,270,1495,00:16:00,1,5.231,960.0
79708,1551225600000,16:40:00,1551225600000,16:59:00,Volta,270,1463,00:19:00,1,5.231,1140.0
79709,1551225600000,17:08:00,1551225600000,17:21:00,Volta,270,1471,00:13:00,1,5.231,780.0
79710,1551225600000,17:38:00,1551225600000,17:54:00,Volta,270,11617,00:16:00,1,5.231,960.0
79713,1551225600000,18:46:00,1551225600000,19:01:00,Volta,270,1497,00:15:00,3,5.231,900.0
79715,1551225600000,19:39:00,1551225600000,19:53:00,Volta,270,11653,00:14:00,0,5.231,840.0
79718,1551225600000,21:39:00,1551225600000,21:54:00,Volta,270,11591,00:15:00,0,5.231,900.0
79721,1551225600000,23:32:00,1551225600000,23:49:00,Volta,270,1505,00:17:00,0,5.231,1020.0
79722,1551312000000,00:08:00,1551312000000,00:29:00,Volta,270,11661,00:21:00,0,5.231,1260.0
79724,1551139200000,05:52:00,1551139200000,06:00:00,Volta,270,1477,00:08:00,0,5.231,480.0
79725,1551139200000,06:18:00,1551139200000,06:33:00,Volta,270,1477,00:15:00,0,5.231,900.0
79729,1551139200000,07:42:00,1551139200000,07:59:00,Volta,270,1481,00:17:00,40,5.231,1020.0
79733,1551139200000,09:13:00,1551139200000,09:27:00,Volta,270,11571,00:14:00,1,5.231,840.0
79734,1551139200000,10:39:00,1551139200000,10:56:00,Volta,270,1397,00:17:00,3,5.231,1020.0
79740,1551139200000,12:33:00,1551139200000,12:50:00,Volta,270,1481,00:17:00,21,5.231,1020.0
79741,1551139200000,12:48:00,1551139200000,13:03:00,Volta,270,11635,00:15:00,7,5.231,900.0
79743,1551139200000,14:40:00,1551139200000,14:54:00,Volta,270,1495,00:14:00,3,5.231,840.0
79745,1551139200000,16:43:00,1551139200000,16:59:00,Volta,270,1463,00:16:00,0,5.231,960.0
79747,1551139200000,17:39:00,1551139200000,17:55:00,Volta,270,1497,00:16:00,0,5.231,960.0
79749,1551139200000,18:16:00,1551139200000,18:33:00,Volta,270,1401,00:17:00,1,5.231,1020.0
79752,1551139200000,19:41:00,1551139200000,19:58:00,Volta,270,1567,00:17:00,2,5.231,1020.0
79753,1551139200000,20:08:00,1551139200000,20:26:00,Volta,270,1469,00:18:00,0,5.231,1080.0
79754,1551139200000,20:47:00,1551139200000,21:01:00,Volta,270,1401,00:14:00,1,5.231,840.0
79756,1551139200000,22:27:00,1551139200000,22:44:00,Volta,270,1401,00:17:00,1,5.231,1020.0
79757,1551139200000,22:55:00,1551139200000,23:14:00,Volta,270,1401,00:19:00,0,5.231,1140.0
79758,1551139200000,23:31:00,1551139200000,23:47:00,Volta,270,1505,00:16:00,0,5.231,960.0
79759,1551225600000,00:09:00,1551225600000,00:28:00,Volta,270,11661,00:19:00,0,5.231,1140.0
79760,1551052800000,05:49:00,1551052800000,06:00:00,Volta,270,1559,00:11:00,0,5.231,660.0
79761,1551052800000,06:18:00,1551052800000,06:29:00,Volta,270,1559,00:11:00,0,5.231,660.0
79762,1551052800000,06:30:00,1551052800000,06:45:00,Volta,270,11595,00:15:00,1,5.231,900.0
79763,1551052800000,06:50:00,1551052800000,07:01:00,Volta,270,11639,00:11:00,0,5.231,660.0
79767,1551052800000,08:19:00,1551052800000,08:32:00,Volta,270,1543,00:13:00,1,5.231,780.0
79768,1551052800000,09:14:00,1551052800000,09:26:00,Volta,270,11571,00:12:00,1,5.231,720.0
79769,1551052800000,10:39:00,1551052800000,10:55:00,Volta,270,1397,00:16:00,0,5.231,960.0
79770,1551052800000,11:24:00,1551052800000,11:38:00,Volta,270,1419,00:14:00,4,5.231,840.0
79771,1551052800000,11:37:00,1551052800000,11:50:00,Volta,270,11617,00:13:00,0,5.231,780.0
79774,1551052800000,12:28:00,1551052800000,12:48:00,Volta,270,1433,00:20:00,17,5.231,1200.0
79775,1551052800000,12:50:00,1551052800000,13:05:00,Volta,270,1395,00:15:00,17,5.231,900.0
79779,1551052800000,16:42:00,1551052800000,16:58:00,Volta,270,1481,00:16:00,1,5.231,960.0
79780,1551052800000,17:08:00,1551052800000,17:22:00,Volta,270,1543,00:14:00,3,5.231,840.0
79784,1551052800000,18:17:00,1551052800000,18:35:00,Volta,270,1401,00:18:00,3,5.231,1080.0
79788,1551052800000,20:07:00,1551052800000,20:24:00,Volta,270,11595,00:17:00,1,5.231,1020.0
79789,1551052800000,20:49:00,1551052800000,21:03:00,Volta,270,1401,00:14:00,0,5.231,840.0
79790,1551052800000,21:40:00,1551052800000,21:54:00,Volta,270,1389,00:14:00,0,5.231,840.0
79791,1551052800000,22:28:00,1551052800000,22:44:00,Volta,270,1401,00:16:00,1,5.231,960.0
79794,1551139200000,00:09:00,1551139200000,00:28:00,Volta,270,1559,00:19:00,0,5.231,1140.0
79797,1550966400000,08:49:00,1550966400000,09:08:00,Volta,270,11599,00:19:00,1,5.231,1140.0
79798,1550966400000,10:38:00,1550966400000,10:47:00,Volta,270,1539,00:09:00,0,5.231,540.0
79799,1550966400000,11:52:00,1550966400000,12:13:00,Volta,270,11571,00:21:00,0,5.231,1260.0
79803,1550966400000,17:14:00,1550966400000,17:32:00,Volta,270,11619,00:18:00,0,5.231,1080.0
79804,1550966400000,18:45:00,1550966400000,19:02:00,Volta,270,1521,00:17:00,0,5.231,1020.0
79805,1550966400000,20:31:00,1550966400000,20:44:00,Volta,270,11593,00:13:00,0,5.231,780.0
79808,1550880000000,05:52:00,1550880000000,06:03:00,Volta,270,1489,00:11:00,0,5.231,660.0
79809,1550880000000,06:26:00,1550880000000,06:36:00,Volta,270,1535,00:10:00,0,5.231,600.0
79810,1550880000000,07:09:00,1550880000000,07:20:00,Volta,270,1561,00:11:00,1,5.231,660.0
79812,1550880000000,08:28:00,1550880000000,08:40:00,Volta,270,1491,00:12:00,1,5.231,720.0
79815,1550880000000,12:17:00,1550880000000,12:34:00,Volta,270,11593,00:17:00,3,5.231,1020.0
79819,1550880000000,16:33:00,1550880000000,16:49:00,Volta,270,1521,00:16:00,0,5.231,960.0
79820,1550880000000,18:13:00,1550880000000,18:34:00,Volta,270,1557,00:21:00,0,5.231,1260.0
79822,1550880000000,22:46:00,1550880000000,22:58:00,Volta,270,1525,00:12:00,0,5.231,720.0
79826,1550793600000,06:16:00,1550793600000,06:29:00,Volta,270,1559,00:13:00,0,5.231,780.0
79827,1550793600000,06:31:00,1550793600000,06:47:00,Volta,270,11599,00:16:00,1,5.231,960.0
79828,1550793600000,06:47:00,1550793600000,07:02:00,Volta,270,11639,00:15:00,1,5.231,900.0
79830,1550793600000,07:40:00,1550793600000,07:56:00,Volta,270,1543,00:16:00,32,5.231,960.0
79832,1550793600000,08:15:00,1550793600000,08:33:00,Volta,270,1467,00:18:00,2,5.231,1080.0
79833,1550793600000,09:16:00,1550793600000,09:28:00,Volta,270,11571,00:12:00,0,5.231,720.0
79835,1550793600000,11:40:00,1550793600000,11:50:00,Volta,270,1485,00:10:00,1,5.231,600.0
79836,1550793600000,11:43:00,1550793600000,12:04:00,Volta,270,1469,00:21:00,7,5.231,1260.0
79837,1550793600000,12:03:00,1550793600000,12:15:00,Volta,270,11651,00:12:00,4,5.231,720.0
79838,1550793600000,12:33:00,1550793600000,12:50:00,Volta,270,11641,00:17:00,7,5.231,1020.0
79841,1550793600000,14:42:00,1550793600000,14:56:00,Volta,270,1467,00:14:00,2,5.231,840.0
79843,1550793600000,16:44:00,1550793600000,16:59:00,Volta,270,1463,00:15:00,2,5.231,900.0
79849,1550793600000,19:11:00,1550793600000,19:32:00,Volta,270,1533,00:21:00,9,5.231,1260.0
79850,1550793600000,19:41:00,1550793600000,19:56:00,Volta,270,1485,00:15:00,0,5.231,900.0
79852,1550793600000,20:47:00,1550793600000,21:02:00,Volta,270,1401,00:15:00,1,5.231,900.0
79854,1550793600000,22:29:00,1550793600000,22:45:00,Volta,270,1401,00:16:00,0,5.231,960.0
79857,1550880000000,00:17:00,1550880000000,00:30:00,Volta,270,11661,00:13:00,1,5.231,780.0
79859,1550707200000,05:52:00,1550707200000,06:01:00,Volta,270,1389,00:09:00,0,5.231,540.0
79860,1550707200000,06:19:00,1550707200000,06:30:00,Volta,270,1389,00:11:00,0,5.231,660.0
79861,1550707200000,06:34:00,1550707200000,06:46:00,Volta,270,11595,00:12:00,0,5.231,720.0
79864,1550707200000,07:43:00,1550707200000,08:00:00,Volta,270,1545,00:17:00,39,5.231,1020.0
79866,1550707200000,08:21:00,1550707200000,08:33:00,Volta,270,11595,00:12:00,1,5.231,720.0
79868,1550707200000,10:42:00,1550707200000,10:55:00,Volta,270,1397,00:13:00,3,5.231,780.0
79873,1550707200000,12:35:00,1550707200000,12:51:00,Volta,270,11623,00:16:00,9,5.231,960.0
79874,1550707200000,12:46:00,1550707200000,13:04:00,Volta,270,11635,00:18:00,13,5.231,1080.0
79876,1550707200000,14:42:00,1550707200000,14:56:00,Volta,270,1495,00:14:00,1,5.231,840.0
79880,1550707200000,17:36:00,1550707200000,17:55:00,Volta,270,11617,00:19:00,2,5.231,1140.0
79886,1550707200000,20:08:00,1550707200000,20:24:00,Volta,270,1497,00:16:00,1,5.231,960.0
79888,1550707200000,21:42:00,1550707200000,21:55:00,Volta,270,1477,00:13:00,1,5.231,780.0
79889,1550707200000,22:30:00,1550707200000,22:45:00,Volta,270,1401,00:15:00,0,5.231,900.0
79890,1550707200000,22:56:00,1550707200000,23:16:00,Volta,270,1401,00:20:00,0,5.231,1200.0
79891,1550707200000,23:32:00,1550707200000,23:46:00,Volta,270,1559,00:14:00,2,5.231,840.0
79892,1550793600000,00:09:00,1550793600000,00:28:00,Volta,270,11661,00:19:00,0,5.231,1140.0
79893,1550620800000,05:50:00,1550620800000,05:59:00,Volta,270,1561,00:09:00,0,5.231,540.0
79894,1550620800000,06:18:00,1550620800000,06:30:00,Volta,270,1561,00:12:00,0,5.231,720.0
79896,1550620800000,06:51:00,1550620800000,07:02:00,Volta,270,1477,00:11:00,0,5.231,660.0
79898,1550620800000,07:41:00,1550620800000,07:56:00,Volta,270,1543,00:15:00,33,5.231,900.0
79899,1550620800000,07:49:00,1550620800000,08:01:00,Volta,270,1505,00:12:00,6,5.231,720.0
79900,1550620800000,08:19:00,1550620800000,08:32:00,Volta,270,1495,00:13:00,0,5.231,780.0
79901,1550620800000,09:15:00,1550620800000,09:28:00,Volta,270,11571,00:13:00,2,5.231,780.0
79902,1550620800000,10:40:00,1550620800000,10:57:00,Volta,270,1425,00:17:00,1,5.231,1020.0
79903,1550620800000,11:25:00,1550620800000,11:39:00,Volta,270,1419,00:14:00,1,5.231,840.0
79904,1550620800000,11:38:00,1550620800000,11:52:00,Volta,270,11595,00:14:00,1,5.231,840.0
79905,1550620800000,11:45:00,1550620800000,11:59:00,Volta,270,1505,00:14:00,2,5.231,840.0
79906,1550620800000,12:05:00,1550620800000,12:17:00,Volta,270,11651,00:12:00,8,5.231,720.0
79907,1550620800000,12:33:00,1550620800000,12:51:00,Volta,270,11641,00:18:00,18,5.231,1080.0
79908,1550620800000,12:49:00,1550620800000,13:04:00,Volta,270,11635,00:15:00,7,5.231,900.0
79917,1550620800000,18:45:00,1550620800000,18:59:00,Volta,270,1419,00:14:00,3,5.231,840.0
79919,1550620800000,19:41:00,1550620800000,19:57:00,Volta,270,11599,00:16:00,0,5.231,960.0
79923,1550620800000,22:28:00,1550620800000,22:46:00,Volta,270,1401,00:18:00,0,5.231,1080.0
79925,1550620800000,23:32:00,1550620800000,23:47:00,Volta,270,1505,00:15:00,1,5.231,900.0
79930,1550534400000,06:32:00,1550534400000,06:47:00,Volta,270,11595,00:15:00,1,5.231,900.0
79933,1550534400000,07:51:00,1550534400000,08:07:00,Volta,270,1505,00:16:00,7,5.231,960.0
79934,1550534400000,08:19:00,1550534400000,08:33:00,Volta,270,1495,00:14:00,1,5.231,840.0
79935,1550534400000,09:14:00,1550534400000,09:28:00,Volta,270,11571,00:14:00,1,5.231,840.0
79936,1550534400000,10:38:00,1550534400000,10:56:00,Volta,270,1397,00:18:00,2,5.231,1080.0
79938,1550534400000,11:34:00,1550534400000,11:52:00,Volta,270,11575,00:18:00,0,5.231,1080.0
79939,1550534400000,11:48:00,1550534400000,12:02:00,Volta,270,1505,00:14:00,4,5.231,840.0
79940,1550534400000,12:02:00,1550534400000,12:17:00,Volta,270,11651,00:15:00,8,5.231,900.0
79941,1550534400000,12:36:00,1550534400000,12:52:00,Volta,270,11641,00:16:00,11,5.231,960.0
79944,1550534400000,14:42:00,1550534400000,14:57:00,Volta,270,1495,00:15:00,2,5.231,900.0
79946,1550534400000,16:50:00,1550534400000,17:03:00,Volta,270,1405,00:13:00,0,5.231,780.0
79947,1550534400000,17:09:00,1550534400000,17:23:00,Volta,270,1543,00:14:00,5,5.231,840.0
79948,1550534400000,17:39:00,1550534400000,17:54:00,Volta,270,1389,00:15:00,1,5.231,900.0
79950,1550534400000,18:15:00,1550534400000,18:36:00,Volta,270,11619,00:21:00,2,5.231,1260.0
79951,1550534400000,18:45:00,1550534400000,19:00:00,Volta,270,1469,00:15:00,1,5.231,900.0
79953,1550534400000,19:41:00,1550534400000,19:56:00,Volta,270,1391,00:15:00,3,5.231,900.0
79954,1550534400000,20:09:00,1550534400000,20:24:00,Volta,270,11653,00:15:00,0,5.231,900.0
79955,1550534400000,20:48:00,1550534400000,21:01:00,Volta,270,11619,00:13:00,0,5.231,780.0
79957,1550534400000,22:30:00,1550534400000,22:44:00,Volta,270,11619,00:14:00,0,5.231,840.0
79958,1550534400000,22:55:00,1550534400000,23:16:00,Volta,270,11619,00:21:00,1,5.231,1260.0
79959,1550534400000,23:31:00,1550534400000,23:48:00,Volta,270,1505,00:17:00,0,5.231,1020.0
79965,1550448000000,06:51:00,1550448000000,07:04:00,Volta,270,1469,00:13:00,4,5.231,780.0
79968,1550448000000,07:51:00,1550448000000,08:08:00,Volta,270,1505,00:17:00,12,5.231,1020.0
79970,1550448000000,09:14:00,1550448000000,09:28:00,Volta,270,11571,00:14:00,0,5.231,840.0
79971,1550448000000,10:41:00,1550448000000,10:57:00,Volta,270,1397,00:16:00,5,5.231,960.0
79972,1550448000000,11:25:00,1550448000000,11:39:00,Volta,270,1419,00:14:00,9,5.231,840.0
79973,1550448000000,11:32:00,1550448000000,11:51:00,Volta,270,11617,00:19:00,1,5.231,1140.0
79974,1550448000000,11:45:00,1550448000000,12:00:00,Volta,270,1505,00:15:00,1,5.231,900.0
79977,1550448000000,13:00:00,1550448000000,13:13:00,Volta,270,1497,00:13:00,3,5.231,780.0
79982,1550448000000,17:39:00,1550448000000,17:54:00,Volta,270,11617,00:15:00,3,5.231,900.0
79983,1550448000000,17:42:00,1550448000000,17:57:00,Volta,270,1465,00:15:00,2,5.231,900.0
79984,1550448000000,17:46:00,1550448000000,18:06:00,Volta,270,11637,00:20:00,2,5.231,1200.0
79985,1550448000000,18:16:00,1550448000000,18:35:00,Volta,270,1401,00:19:00,1,5.231,1140.0
79988,1550448000000,19:40:00,1550448000000,19:56:00,Volta,270,1405,00:16:00,0,5.231,960.0
79989,1550448000000,20:09:00,1550448000000,20:28:00,Volta,270,1463,00:19:00,3,5.231,1140.0
79990,1550448000000,20:48:00,1550448000000,21:01:00,Volta,270,1401,00:13:00,0,5.231,780.0
79991,1550448000000,21:38:00,1550448000000,21:55:00,Volta,270,1535,00:17:00,0,5.231,1020.0
79992,1550448000000,22:27:00,1550448000000,22:45:00,Volta,270,1401,00:18:00,0,5.231,1080.0
79995,1550534400000,00:15:00,1550534400000,00:28:00,Volta,270,11661,00:13:00,0,5.231,780.0
79998,1550361600000,08:55:00,1550361600000,09:08:00,Volta,270,11599,00:13:00,0,5.231,780.0
79999,1550361600000,10:38:00,1550361600000,10:48:00,Volta,270,1539,00:10:00,0,5.231,600.0
80003,1550361600000,17:16:00,1550361600000,17:32:00,Volta,270,11603,00:16:00,0,5.231,960.0
80005,1550361600000,20:31:00,1550361600000,20:44:00,Volta,270,11593,00:13:00,0,5.231,780.0
80006,1550361600000,22:53:00,1550361600000,23:08:00,Volta,270,11619,00:15:00,0,5.231,900.0
80007,1550448000000,00:40:00,1550448000000,00:51:00,Volta,270,1505,00:11:00,0,5.231,660.0
80008,1550275200000,05:50:00,1550275200000,05:59:00,Volta,270,1527,00:09:00,0,5.231,540.0
80011,1550275200000,07:48:00,1550275200000,08:01:00,Volta,270,1561,00:13:00,2,5.231,780.0
80013,1550275200000,09:40:00,1550275200000,10:00:00,Volta,270,11625,00:20:00,0,5.231,1200.0
80014,1550275200000,11:08:00,1550275200000,11:21:00,Volta,270,11569,00:13:00,0,5.231,780.0
80015,1550275200000,12:19:00,1550275200000,12:32:00,Volta,270,1561,00:13:00,2,5.231,780.0
80019,1550275200000,16:34:00,1550275200000,16:46:00,Volta,270,1521,00:12:00,3,5.231,720.0
80022,1550275200000,22:42:00,1550275200000,22:54:00,Volta,270,1567,00:12:00,1,5.231,720.0
80026,1550188800000,06:29:00,1550188800000,06:45:00,Volta,270,11595,00:16:00,1,5.231,960.0
80027,1550188800000,06:49:00,1550188800000,07:01:00,Volta,270,11627,00:12:00,1,5.231,720.0
80028,1550188800000,07:04:00,1550188800000,07:23:00,Volta,270,11595,00:19:00,5,5.231,1140.0
80031,1550188800000,08:14:00,1550188800000,08:31:00,Volta,270,1521,00:17:00,3,5.231,1020.0
80033,1550188800000,10:38:00,1550188800000,10:54:00,Volta,270,1397,00:16:00,1,5.231,960.0
80034,1550188800000,11:24:00,1550188800000,11:36:00,Volta,270,11651,00:12:00,0,5.231,720.0
80036,1550188800000,11:44:00,1550188800000,11:58:00,Volta,270,1505,00:14:00,1,5.231,840.0
80037,1550188800000,12:01:00,1550188800000,12:14:00,Volta,270,11575,00:13:00,10,5.231,780.0
