Precipitacao,Datetime,Temperatura,Descricao Chuva,Calor
0.0,2019-06-23 13:00:00,23.25,0,1
0.0,2019-06-23 14:00:00,23.7,0,1
0.0,2019-06-23 15:00:00,23.95,0,1
0.0,2019-06-23 16:00:00,24.05,0,1
0.0,2019-06-23 17:00:00,23.25,0,1
0.0,2019-06-23 18:00:00,21.95,0,1
0.0,2019-06-23 19:00:00,20.7,0,1
0.0,2019-06-23 20:00:00,19.950000000000003,0,1
0.0,2019-06-23 21:00:00,19.5,0,1
0.0,2019-06-23 22:00:00,19.05,0,1
0.0,2019-06-23 23:00:00,18.35,0,1
0.0,2019-06-24 00:00:00,18.0,0,1
0.0,2019-06-24 01:00:00,17.65,0,1
0.0,2019-06-24 02:00:00,17.6,0,1
0.0,2019-06-24 03:00:00,17.549999999999997,0,1
0.0,2019-06-24 04:00:00,16.95,0,1
0.0,2019-06-24 05:00:00,16.75,0,1
0.0,2019-06-24 06:00:00,16.9,0,1
0.0,2019-06-24 07:00:00,16.55,0,1
0.0,2019-06-24 08:00:00,16.950000000000003,0,1
0.0,2019-06-24 09:00:00,18.9,0,1
0.0,2019-06-24 10:00:00,20.450000000000003,0,1
0.0,2019-06-24 11:00:00,21.7,0,1
0.0,2019-06-24 12:00:00,22.6,0,1
0.0,2019-06-24 13:00:00,23.35,0,1
0.0,2019-06-24 14:00:00,23.95,0,1
0.0,2019-06-24 15:00:00,24.55,0,1
0.0,2019-06-24 16:00:00,24.450000000000003,0,1
0.0,2019-06-24 17:00:00,23.8,0,1
0.0,2019-06-24 18:00:00,22.5,0,1
0.0,2019-06-24 19:00:00,21.299999999999997,0,1
0.0,2019-06-24 20:00:00,20.7,0,1
0.0,2019-06-24 21:00:00,20.25,0,1
0.0,2019-06-24 22:00:00,19.75,0,1
0.0,2019-06-24 23:00:00,19.549999999999997,0,1
0.0,2019-06-25 00:00:00,19.35,0,1
0.0,2019-06-25 01:00:00,19.35,0,1
0.0,2019-06-25 02:00:00,19.0,0,1
0.0,2019-06-25 03:00:00,18.8,0,1
0.0,2019-06-25 04:00:00,18.05,0,1
0.0,2019-06-25 05:00:00,17.7,0,1
0.0,2019-06-25 06:00:00,17.9,0,1
0.0,2019-06-25 07:00:00,18.45,0,1
0.0,2019-06-25 08:00:00,19.15,0,1
0.0,2019-06-25 09:00:00,20.15,0,1
0.0,2019-06-25 10:00:00,21.45,0,1
0.0,2019-06-25 11:00:00,22.85,0,1
0.0,2019-06-25 12:00:00,24.4,0,1
0.0,2019-06-25 13:00:00,25.299999999999997,0,2
0.0,2019-06-25 14:00:00,25.549999999999997,0,2
0.0,2019-06-25 15:00:00,25.85,0,2
0.0,2019-06-25 16:00:00,25.75,0,2
0.0,2019-06-25 17:00:00,25.0,0,1
0.0,2019-06-25 18:00:00,23.700000000000003,0,1
0.0,2019-06-25 19:00:00,22.700000000000003,0,1
0.0,2019-06-25 20:00:00,22.15,0,1
0.0,2019-06-25 21:00:00,21.45,0,1
0.0,2019-06-25 22:00:00,21.15,0,1
0.0,2019-06-25 23:00:00,20.7,0,1
0.0,2019-06-26 00:00:00,20.15,0,1
0.0,2019-06-26 01:00:00,20.3,0,1
0.0,2019-06-26 02:00:00,19.65,0,1
0.0,2019-06-26 03:00:00,19.65,0,1
0.0,2019-06-26 04:00:00,18.65,0,1
0.0,2019-06-26 05:00:00,18.55,0,1
0.0,2019-06-26 06:00:00,18.700000000000003,0,1
0.0,2019-06-26 07:00:00,18.700000000000003,0,1
0.0,2019-06-26 08:00:00,19.25,0,1
0.0,2019-06-26 09:00:00,21.65,0,1
0.0,2019-06-26 10:00:00,23.25,0,1
0.0,2019-06-26 11:00:00,24.35,0,1
0.0,2019-06-26 12:00:00,25.5,0,2
0.0,2019-06-26 13:00:00,26.35,0,2
0.0,2019-06-26 14:00:00,26.25,0,2
0.0,2019-06-26 15:00:00,26.45,0,2
0.0,2019-06-26 16:00:00,27.0,0,2
0.0,2019-06-26 17:00:00,26.1,0,2
0.0,2019-06-26 18:00:00,22.85,0,1
0.0,2019-06-26 19:00:00,19.95,0,1
0.0,2019-06-26 20:00:00,19.549999999999997,0,1
0.0,2019-06-26 21:00:00,19.450000000000003,0,1
0.0,2019-06-26 22:00:00,19.4,0,1
0.0,2019-06-26 23:00:00,19.35,0,1
0.0,2019-06-27 00:00:00,19.25,0,1
0.0,2019-06-27 01:00:00,19.1,0,1
0.0,2019-06-27 02:00:00,18.75,0,1
0.0,2019-06-27 03:00:00,18.75,0,1
0.0,2019-06-27 04:00:00,18.700000000000003,0,1
0.0,2019-06-27 05:00:00,18.5,0,1
0.0,2019-06-27 06:00:00,18.3,0,1
0.0,2019-06-27 07:00:00,18.15,0,1
0.0,2019-06-27 08:00:00,18.55,0,1
0.0,2019-06-27 09:00:00,19.35,0,1
0.0,2019-06-27 10:00:00,20.950000000000003,0,1
0.0,2019-06-27 11:00:00,21.9,0,1
0.0,2019-06-27 12:00:00,21.0,0,1
0.0,2019-06-27 13:00:00,22.25,0,1
0.0,2019-06-27 14:00:00,24.15,0,1
0.0,2019-06-27 15:00:00,24.9,0,1
0.0,2019-06-27 16:00:00,24.95,0,1
0.0,2019-06-27 17:00:00,24.25,0,1
0.0,2019-06-27 18:00:00,21.299999999999997,0,1
0.0,2019-06-27 19:00:00,18.9,0,1
0.0,2019-06-27 20:00:00,18.799999999999997,0,1
0.0,2019-06-27 21:00:00,18.55,0,1
0.0,2019-06-27 22:00:00,18.25,0,1
0.0,2019-06-27 23:00:00,18.15,0,1
0.0,2019-06-28 00:00:00,18.450000000000003,0,1
0.0,2019-06-28 01:00:00,18.35,0,1
0.0,2019-06-28 02:00:00,18.45,0,1
0.0,2019-06-28 03:00:00,18.45,0,1
0.0,2019-06-28 04:00:00,18.35,0,1
0.0,2019-06-28 05:00:00,18.299999999999997,0,1
0.0,2019-06-28 06:00:00,18.450000000000003,0,1
0.0,2019-06-28 07:00:00,18.4,0,1
0.0,2019-06-28 08:00:00,18.5,0,1
0.0,2019-06-28 09:00:00,19.450000000000003,0,1
0.0,2019-06-28 10:00:00,20.5,0,1
0.0,2019-06-28 11:00:00,21.75,0,1
0.0,2019-06-28 12:00:00,23.45,0,1
0.0,2019-06-28 13:00:00,24.4,0,1
0.0,2019-06-28 14:00:00,26.0,0,2
0.0,2019-06-28 15:00:00,27.0,0,2
0.0,2019-06-28 16:00:00,27.3,0,2
0.0,2019-06-28 17:00:00,26.75,0,2
0.0,2019-06-28 18:00:00,24.9,0,1
0.0,2019-06-28 19:00:00,23.35,0,1
0.0,2019-06-28 20:00:00,22.549999999999997,0,1
0.0,2019-06-28 21:00:00,21.9,0,1
0.0,2019-06-28 22:00:00,21.3,0,1
0.0,2019-06-28 23:00:00,20.799999999999997,0,1
0.0,2019-06-29 00:00:00,20.1,0,1
0.0,2019-06-29 01:00:00,19.5,0,1
0.0,2019-06-29 02:00:00,18.799999999999997,0,1
0.0,2019-06-29 03:00:00,18.2,0,1
0.0,2019-06-29 04:00:00,17.9,0,1
0.0,2019-06-29 05:00:00,17.5,0,1
0.0,2019-06-29 06:00:00,17.4,0,1
0.0,2019-06-29 07:00:00,17.0,0,1
0.0,2019-06-29 08:00:00,17.700000000000003,0,1
0.0,2019-06-29 09:00:00,19.65,0,1
0.0,2019-06-29 10:00:00,22.0,0,1
0.0,2019-06-29 11:00:00,23.700000000000003,0,1
0.0,2019-06-29 12:00:00,24.799999999999997,0,1
0.0,2019-06-29 13:00:00,25.65,0,2
0.0,2019-06-29 14:00:00,26.049999999999997,0,2
0.0,2019-06-29 15:00:00,26.5,0,2
0.0,2019-06-29 16:00:00,26.549999999999997,0,2
0.0,2019-06-29 17:00:00,26.1,0,2
0.0,2019-06-29 18:00:00,24.9,0,1
0.0,2019-06-29 19:00:00,23.549999999999997,0,1
0.0,2019-06-29 20:00:00,22.5,0,1
0.0,2019-06-29 21:00:00,21.55,0,1
0.0,2019-06-29 22:00:00,20.95,0,1
0.0,2019-06-29 23:00:00,20.55,0,1
0.0,2019-06-30 00:00:00,20.4,0,1
0.0,2019-06-30 01:00:00,19.75,0,1
0.0,2019-06-30 02:00:00,19.6,0,1
0.0,2019-06-30 03:00:00,19.7,0,1
0.0,2019-06-30 04:00:00,19.7,0,1
0.0,2019-06-30 05:00:00,19.05,0,1
0.0,2019-06-30 06:00:00,19.05,0,1
0.0,2019-06-30 07:00:00,18.4,0,1
0.0,2019-06-30 08:00:00,19.5,0,1
0.0,2019-06-30 09:00:00,21.05,0,1
0.0,2019-06-30 10:00:00,21.85,0,1
0.0,2019-06-30 11:00:00,22.9,0,1
0.0,2019-06-30 12:00:00,24.15,0,1
0.0,2019-06-30 13:00:00,25.0,0,1
0.0,2019-06-30 14:00:00,25.6,0,2
0.0,2019-06-30 15:00:00,25.9,0,2
0.0,2019-06-30 16:00:00,26.15,0,2
0.0,2019-06-30 17:00:00,25.6,0,2
0.0,2019-06-30 18:00:00,24.4,0,1
0.0,2019-06-30 19:00:00,23.0,0,1
0.0,2019-06-30 20:00:00,22.25,0,1
0.0,2019-06-30 21:00:00,21.9,0,1
0.0,2019-06-30 22:00:00,21.3,0,1
0.0,2019-06-30 23:00:00,20.9,0,1
0.0,2019-07-01 00:00:00,20.5,0,1
0.0,2019-07-01 01:00:00,20.45,0,1
0.0,2019-07-01 02:00:00,19.95,0,1
0.0,2019-07-01 03:00:00,19.25,0,1
0.0,2019-07-01 04:00:00,19.35,0,1
0.0,2019-07-01 05:00:00,18.799999999999997,0,1
0.0,2019-07-01 06:00:00,18.8,0,1
0.0,2019-07-01 07:00:00,19.05,0,1
0.0,2019-07-01 08:00:00,19.4,0,1
0.0,2019-07-01 09:00:00,20.4,0,1
0.0,2019-07-01 10:00:00,21.65,0,1
0.0,2019-07-01 11:00:00,23.0,0,1
0.0,2019-07-01 12:00:00,23.75,0,1
0.0,2019-07-01 13:00:00,24.6,0,1
0.0,2019-07-01 14:00:00,25.3,0,2
0.0,2019-07-01 15:00:00,25.35,0,2
0.0,2019-07-01 16:00:00,25.55,0,2
0.0,2019-07-01 17:00:00,25.1,0,2
0.0,2019-07-01 18:00:00,24.299999999999997,0,1
0.0,2019-07-01 19:00:00,23.049999999999997,0,1
0.0,2019-07-01 20:00:00,22.1,0,1
0.0,2019-07-01 21:00:00,21.1,0,1
0.0,2019-07-01 22:00:00,19.95,0,1
0.0,2019-07-01 23:00:00,19.8,0,1
0.0,2019-07-02 00:00:00,19.25,0,1
0.0,2019-07-02 01:00:00,19.05,0,1
0.0,2019-07-02 02:00:00,19.85,0,1
0.0,2019-07-02 03:00:00,19.15,0,1
0.0,2019-07-02 04:00:00,17.65,0,1
0.0,2019-07-02 05:00:00,16.799999999999997,0,1
0.0,2019-07-02 06:00:00,16.7,0,1
0.0,2019-07-02 07:00:00,16.75,0,1
0.0,2019-07-02 08:00:00,17.65,0,1
0.0,2019-07-02 09:00:00,20.15,0,1
0.0,2019-07-02 10:00:00,22.3,0,1
0.0,2019-07-02 11:00:00,22.700000000000003,0,1
0.0,2019-07-02 12:00:00,23.450000000000003,0,1
0.0,2019-07-02 13:00:00,24.25,0,1
0.0,2019-07-02 14:00:00,24.65,0,1
0.0,2019-07-02 15:00:00,24.9,0,1
0.0,2019-07-02 16:00:00,24.85,0,1
0.0,2019-07-02 17:00:00,24.200000000000003,0,1
0.0,2019-07-02 18:00:00,23.05,0,1
0.0,2019-07-02 19:00:00,21.9,0,1
0.0,2019-07-02 20:00:00,21.3,0,1
0.0,2019-07-02 21:00:00,20.9,0,1
0.0,2019-07-02 22:00:00,20.75,0,1
0.0,2019-07-02 23:00:00,20.5,0,1
0.0,2019-07-03 00:00:00,20.25,0,1
0.0,2019-07-03 01:00:00,20.1,0,1
0.0,2019-07-03 02:00:00,20.35,0,1
0.0,2019-07-03 03:00:00,20.3,0,1
0.0,2019-07-03 04:00:00,20.05,0,1
0.0,2019-07-03 05:00:00,19.6,0,1
0.0,2019-07-03 06:00:00,19.65,0,1
0.0,2019-07-03 07:00:00,19.35,0,1
0.0,2019-07-03 08:00:00,19.450000000000003,0,1
0.0,2019-07-03 09:00:00,20.5,0,1
0.0,2019-07-03 10:00:00,21.8,0,1
0.0,2019-07-03 11:00:00,23.450000000000003,0,1
0.0,2019-07-03 12:00:00,24.35,0,1
0.0,2019-07-03 13:00:00,25.55,0,2
0.0,2019-07-03 14:00:00,26.05,0,2
0.0,2019-07-03 15:00:00,26.0,0,2
0.0,2019-07-03 16:00:00,26.0,0,2
0.0,2019-07-03 17:00:00,25.549999999999997,0,2
0.0,2019-07-03 18:00:00,24.8,0,1
0.0,2019-07-03 19:00:00,24.1,0,1
0.0,2019-07-03 20:00:00,23.75,0,1
0.0,2019-07-03 21:00:00,23.0,0,1
0.0,2019-07-03 22:00:00,22.7,0,1
0.0,2019-07-03 23:00:00,20.799999999999997,0,1
0.0,2019-07-04 00:00:00,19.15,0,1
0.0,2019-07-04 01:00:00,18.85,0,1
0.0,2019-07-04 02:00:00,18.5,0,1
0.0,2019-07-04 03:00:00,18.3,0,1
0.4,2019-07-04 04:00:00,17.8,1,1
1.2,2019-07-04 05:00:00,17.5,1,1
3.6,2019-07-04 06:00:00,16.85,2,1
9.4,2019-07-04 07:00:00,15.45,2,0
5.2,2019-07-04 08:00:00,14.899999999999999,2,0
2.2,2019-07-04 09:00:00,15.3,1,0
3.6,2019-07-04 10:00:00,15.75,2,0
10.4,2019-07-04 11:00:00,15.75,3,0
1.2,2019-07-04 12:00:00,16.05,1,1
2.2,2019-07-04 13:00:00,16.45,1,1
2.2,2019-07-04 14:00:00,16.65,1,1
9.6,2019-07-04 15:00:00,16.4,2,1
7.4,2019-07-04 16:00:00,16.299999999999997,2,1
3.2,2019-07-04 17:00:00,16.299999999999997,2,1
6.2,2019-07-04 18:00:00,16.0,2,0
4.2,2019-07-04 19:00:00,15.35,2,0
6.8,2019-07-04 20:00:00,15.0,2,0
8.0,2019-07-04 21:00:00,14.85,2,0
5.8,2019-07-04 22:00:00,14.9,2,0
3.6,2019-07-04 23:00:00,14.9,2,0
8.6,2019-07-05 00:00:00,14.95,2,0
6.0,2019-07-05 01:00:00,14.8,2,0
3.2,2019-07-05 02:00:00,14.55,2,0
6.8,2019-07-05 03:00:00,14.3,2,0
4.6,2019-07-05 04:00:00,14.05,2,0
2.4,2019-07-05 05:00:00,13.9,1,0
1.6,2019-07-05 06:00:00,13.8,1,0
3.6,2019-07-05 07:00:00,13.55,2,0
1.2,2019-07-05 08:00:00,13.55,1,0
3.8,2019-07-05 09:00:00,13.2,2,0
0.2,2019-07-05 10:00:00,13.5,1,0
0.0,2019-07-05 11:00:00,13.85,0,0
0.0,2019-07-05 12:00:00,13.399999999999999,0,0
0.0,2019-07-05 13:00:00,12.3,0,0
0.0,2019-07-05 14:00:00,12.600000000000001,0,0
0.0,2019-07-05 15:00:00,12.85,0,0
0.0,2019-07-05 16:00:00,12.9,0,0
0.0,2019-07-05 17:00:00,12.600000000000001,0,0
0.0,2019-07-05 18:00:00,12.45,0,0
0.0,2019-07-05 19:00:00,11.55,0,0
0.0,2019-07-05 20:00:00,11.2,0,0
0.0,2019-07-05 21:00:00,11.45,0,0
0.0,2019-07-05 22:00:00,11.15,0,0
0.0,2019-07-05 23:00:00,10.899999999999999,0,0
0.0,2019-07-06 00:00:00,10.85,0,0
0.0,2019-07-06 01:00:00,10.55,0,0
0.0,2019-07-06 02:00:00,10.100000000000001,0,0
0.0,2019-07-06 03:00:00,10.0,0,0
0.0,2019-07-06 04:00:00,9.600000000000001,0,0
0.0,2019-07-06 05:00:00,9.35,0,0
0.0,2019-07-06 06:00:00,8.95,0,0
0.0,2019-07-06 07:00:00,7.9,0,0
0.0,2019-07-06 08:00:00,7.95,0,0
0.0,2019-07-06 09:00:00,8.95,0,0
0.0,2019-07-06 10:00:00,9.8,0,0
0.0,2019-07-06 11:00:00,11.05,0,0
0.0,2019-07-06 12:00:00,11.9,0,0
0.0,2019-07-06 13:00:00,13.3,0,0
0.0,2019-07-06 14:00:00,13.4,0,0
0.0,2019-07-06 15:00:00,13.85,0,0
0.0,2019-07-06 16:00:00,14.149999999999999,0,0
0.0,2019-07-06 17:00:00,13.100000000000001,0,0
0.0,2019-07-06 18:00:00,11.5,0,0
0.0,2019-07-06 19:00:00,10.149999999999999,0,0
0.0,2019-07-06 20:00:00,9.1,0,0
0.0,2019-07-06 21:00:00,8.35,0,0
0.0,2019-07-06 22:00:00,7.949999999999999,0,0
0.0,2019-07-06 23:00:00,7.75,0,0
0.0,2019-07-07 00:00:00,7.4,0,0
0.0,2019-07-07 01:00:00,7.4,0,0
0.0,2019-07-07 02:00:00,7.1,0,0
0.0,2019-07-07 03:00:00,7.35,0,0
0.0,2019-07-07 04:00:00,7.25,0,0
0.0,2019-07-07 05:00:00,7.05,0,0
0.0,2019-07-07 06:00:00,6.7,0,0
0.0,2019-07-07 07:00:00,6.699999999999999,0,0
0.0,2019-07-07 08:00:00,7.4,0,0
0.0,2019-07-07 09:00:00,8.649999999999999,0,0
0.0,2019-07-07 10:00:00,9.9,0,0
0.0,2019-07-07 11:00:00,11.3,0,0
0.0,2019-07-07 12:00:00,11.7,0,0
0.0,2019-07-07 13:00:00,12.7,0,0
0.0,2019-07-07 14:00:00,12.7,0,0
0.0,2019-07-07 15:00:00,13.15,0,0
0.0,2019-07-07 16:00:00,13.850000000000001,0,0
0.0,2019-07-07 17:00:00,13.05,0,0
0.0,2019-07-07 18:00:00,11.55,0,0
0.0,2019-07-07 19:00:00,10.55,0,0
0.0,2019-07-07 20:00:00,10.05,0,0
0.0,2019-07-07 21:00:00,9.7,0,0
0.0,2019-07-07 22:00:00,9.7,0,0
0.0,2019-07-07 23:00:00,9.7,0,0
0.0,2019-07-08 00:00:00,9.399999999999999,0,0
0.0,2019-07-08 01:00:00,9.0,0,0
0.0,2019-07-08 02:00:00,9.05,0,0
0.0,2019-07-08 03:00:00,8.7,0,0
0.0,2019-07-08 04:00:00,8.45,0,0
0.0,2019-07-08 05:00:00,8.5,0,0
0.0,2019-07-08 06:00:00,8.15,0,0
0.0,2019-07-08 07:00:00,7.449999999999999,0,0
0.0,2019-07-08 08:00:00,8.0,0,0
0.0,2019-07-08 09:00:00,9.75,0,0
0.0,2019-07-08 10:00:00,11.85,0,0
0.0,2019-07-08 11:00:00,13.7,0,0
0.0,2019-07-08 12:00:00,15.15,0,0
0.0,2019-07-08 13:00:00,16.2,0,1
0.0,2019-07-08 14:00:00,17.4,0,1
0.0,2019-07-08 15:00:00,18.1,0,1
0.0,2019-07-08 16:00:00,18.35,0,1
0.0,2019-07-08 17:00:00,17.95,0,1
0.0,2019-07-08 18:00:00,16.1,0,1
0.0,2019-07-08 19:00:00,13.75,0,0
0.0,2019-07-08 20:00:00,12.4,0,0
0.0,2019-07-08 21:00:00,11.95,0,0
0.0,2019-07-08 22:00:00,11.85,0,0
0.0,2019-07-08 23:00:00,11.9,0,0
0.0,2019-07-09 00:00:00,11.7,0,0
0.0,2019-07-09 01:00:00,11.2,0,0
0.0,2019-07-09 02:00:00,10.899999999999999,0,0
0.0,2019-07-09 03:00:00,10.8,0,0
0.0,2019-07-09 04:00:00,10.899999999999999,0,0
0.0,2019-07-09 05:00:00,10.55,0,0
0.0,2019-07-09 06:00:00,10.3,0,0
0.0,2019-07-09 07:00:00,10.4,0,0
0.0,2019-07-09 08:00:00,10.75,0,0
0.0,2019-07-09 09:00:00,11.55,0,0
0.0,2019-07-09 10:00:00,12.4,0,0
0.0,2019-07-09 11:00:00,14.65,0,0
0.0,2019-07-09 12:00:00,16.25,0,1
0.0,2019-07-09 13:00:00,17.9,0,1
0.0,2019-07-09 14:00:00,18.950000000000003,0,1
0.0,2019-07-09 15:00:00,19.4,0,1
0.0,2019-07-09 16:00:00,19.5,0,1
0.0,2019-07-09 17:00:00,18.75,0,1
0.0,2019-07-09 18:00:00,17.3,0,1
0.0,2019-07-09 19:00:00,15.75,0,0
0.0,2019-07-09 20:00:00,14.4,0,0
0.0,2019-07-09 21:00:00,13.55,0,0
0.0,2019-07-09 22:00:00,13.15,0,0
0.0,2019-07-09 23:00:00,12.85,0,0
0.0,2019-07-10 00:00:00,12.75,0,0
0.0,2019-07-10 01:00:00,12.3,0,0
0.0,2019-07-10 02:00:00,11.7,0,0
0.0,2019-07-10 03:00:00,11.15,0,0
0.0,2019-07-10 04:00:00,10.95,0,0
0.0,2019-07-10 05:00:00,10.45,0,0
0.2,2019-07-10 06:00:00,10.45,1,0
0.0,2019-07-10 07:00:00,10.3,0,0
0.0,2019-07-10 08:00:00,10.0,0,0
0.0,2019-07-10 09:00:00,10.3,0,0
0.0,2019-07-10 10:00:00,11.8,0,0
0.0,2019-07-10 11:00:00,14.15,0,0
0.0,2019-07-10 12:00:00,15.8,0,0
0.0,2019-07-10 13:00:00,18.3,0,1
0.0,2019-07-10 14:00:00,20.7,0,1
0.0,2019-07-10 15:00:00,21.95,0,1
0.0,2019-07-10 16:00:00,22.45,0,1
0.0,2019-07-10 17:00:00,21.95,0,1
0.0,2019-07-10 18:00:00,20.4,0,1
0.0,2019-07-10 19:00:00,18.799999999999997,0,1
0.0,2019-07-10 20:00:00,17.65,0,1
0.0,2019-07-10 21:00:00,16.45,0,1
0.0,2019-07-10 22:00:00,14.8,0,0
0.0,2019-07-10 23:00:00,14.1,0,0
0.0,2019-07-11 00:00:00,13.5,0,0
0.0,2019-07-11 01:00:00,13.2,0,0
0.0,2019-07-11 02:00:00,12.2,0,0
0.0,2019-07-11 03:00:00,11.7,0,0
0.0,2019-07-11 04:00:00,11.5,0,0
0.0,2019-07-11 05:00:00,11.0,0,0
0.0,2019-07-11 06:00:00,10.6,0,0
0.0,2019-07-11 07:00:00,10.55,0,0
0.0,2019-07-11 08:00:00,11.35,0,0
0.0,2019-07-11 09:00:00,13.6,0,0
0.0,2019-07-11 10:00:00,15.950000000000001,0,0
0.0,2019-07-11 11:00:00,19.0,0,1
0.0,2019-07-11 12:00:00,20.45,0,1
0.0,2019-07-11 13:00:00,21.0,0,1
0.0,2019-07-11 14:00:00,22.15,0,1
0.0,2019-07-11 15:00:00,22.7,0,1
0.0,2019-07-11 16:00:00,22.9,0,1
0.0,2019-07-11 17:00:00,22.2,0,1
0.0,2019-07-11 18:00:00,20.2,0,1
0.0,2019-07-11 19:00:00,18.25,0,1
0.0,2019-07-11 20:00:00,17.35,0,1
0.0,2019-07-11 21:00:00,16.75,0,1
0.0,2019-07-11 22:00:00,16.0,0,0
0.0,2019-07-11 23:00:00,15.15,0,0
0.0,2019-07-12 00:00:00,14.05,0,0
0.0,2019-07-12 01:00:00,13.45,0,0
0.0,2019-07-12 02:00:00,12.8,0,0
0.0,2019-07-12 03:00:00,12.5,0,0
0.0,2019-07-12 04:00:00,11.75,0,0
0.0,2019-07-12 05:00:00,11.25,0,0
0.0,2019-07-12 06:00:00,11.25,0,0
0.0,2019-07-12 07:00:00,10.75,0,0
0.0,2019-07-12 08:00:00,11.149999999999999,0,0
0.0,2019-07-12 09:00:00,13.649999999999999,0,0
0.0,2019-07-12 10:00:00,15.95,0,0
0.0,2019-07-12 11:00:00,18.8,0,1
0.0,2019-07-12 12:00:00,21.450000000000003,0,1
0.0,2019-07-12 13:00:00,22.1,0,1
0.0,2019-07-12 14:00:00,23.0,0,1
0.0,2019-07-12 15:00:00,23.7,0,1
0.0,2019-07-12 16:00:00,23.799999999999997,0,1
0.0,2019-07-12 17:00:00,23.049999999999997,0,1
0.0,2019-07-12 18:00:00,21.4,0,1
0.0,2019-07-12 19:00:00,20.1,0,1
0.0,2019-07-12 20:00:00,19.0,0,1
0.0,2019-07-12 21:00:00,17.95,0,1
0.0,2019-07-12 22:00:00,17.25,0,1
0.0,2019-07-12 23:00:00,16.65,0,1
0.0,2019-07-13 00:00:00,15.75,0,0
0.0,2019-07-13 01:00:00,15.35,0,0
0.0,2019-07-13 02:00:00,14.3,0,0
0.0,2019-07-13 03:00:00,13.75,0,0
0.0,2019-07-13 04:00:00,13.25,0,0
0.0,2019-07-13 05:00:00,13.05,0,0
0.0,2019-07-13 06:00:00,13.2,0,0
0.0,2019-07-13 07:00:00,12.9,0,0
0.0,2019-07-13 08:00:00,14.350000000000001,0,0
0.0,2019-07-13 09:00:00,16.950000000000003,0,1
0.0,2019-07-13 10:00:00,18.950000000000003,0,1
0.0,2019-07-13 11:00:00,21.25,0,1
0.0,2019-07-13 12:00:00,23.15,0,1
0.0,2019-07-13 13:00:00,24.1,0,1
0.0,2019-07-13 14:00:00,24.7,0,1
0.0,2019-07-13 15:00:00,24.5,0,1
0.0,2019-07-13 16:00:00,24.55,0,1
0.0,2019-07-13 17:00:00,23.6,0,1
0.0,2019-07-13 18:00:00,22.5,0,1
0.0,2019-07-13 19:00:00,21.25,0,1
0.0,2019-07-13 20:00:00,20.200000000000003,0,1
0.0,2019-07-13 21:00:00,19.75,0,1
0.0,2019-07-13 22:00:00,18.95,0,1
0.0,2019-07-13 23:00:00,18.1,0,1
0.0,2019-07-14 00:00:00,17.15,0,1
0.0,2019-07-14 01:00:00,16.3,0,1
0.0,2019-07-14 02:00:00,15.850000000000001,0,0
0.0,2019-07-14 03:00:00,14.899999999999999,0,0
0.0,2019-07-14 04:00:00,14.55,0,0
0.0,2019-07-14 05:00:00,14.0,0,0
0.0,2019-07-14 06:00:00,14.1,0,0
0.0,2019-07-14 07:00:00,13.75,0,0
0.0,2019-07-14 08:00:00,14.6,0,0
0.0,2019-07-14 09:00:00,16.8,0,1
0.0,2019-07-14 10:00:00,19.0,0,1
0.0,2019-07-14 11:00:00,21.8,0,1
0.0,2019-07-14 12:00:00,24.05,0,1
0.0,2019-07-14 13:00:00,25.1,0,2
0.0,2019-07-14 14:00:00,25.45,0,2
0.0,2019-07-14 15:00:00,25.9,0,2
0.0,2019-07-14 16:00:00,25.9,0,2
0.0,2019-07-14 17:00:00,25.35,0,2
0.0,2019-07-14 18:00:00,23.950000000000003,0,1
0.0,2019-07-14 19:00:00,22.4,0,1
0.0,2019-07-14 20:00:00,21.299999999999997,0,1
0.0,2019-07-14 21:00:00,20.25,0,1
0.0,2019-07-14 22:00:00,19.35,0,1
0.0,2019-07-14 23:00:00,18.35,0,1
0.0,2019-07-15 00:00:00,17.6,0,1
0.0,2019-07-15 01:00:00,17.2,0,1
0.0,2019-07-15 02:00:00,16.5,0,1
0.0,2019-07-15 03:00:00,15.45,0,0
0.0,2019-07-15 04:00:00,15.2,0,0
0.0,2019-07-15 05:00:00,15.85,0,0
0.0,2019-07-15 06:00:00,16.0,0,0
0.0,2019-07-15 07:00:00,15.8,0,0
0.0,2019-07-15 08:00:00,16.45,0,1
0.0,2019-07-15 09:00:00,17.55,0,1
0.0,2019-07-15 10:00:00,18.6,0,1
0.0,2019-07-15 11:00:00,20.049999999999997,0,1
0.0,2019-07-15 12:00:00,21.95,0,1
0.0,2019-07-15 13:00:00,22.9,0,1
0.0,2019-07-15 14:00:00,23.6,0,1
0.0,2019-07-15 15:00:00,22.45,0,1
0.0,2019-07-15 16:00:00,21.6,0,1
0.0,2019-07-15 17:00:00,21.45,0,1
0.0,2019-07-15 18:00:00,19.6,0,1
0.0,2019-07-15 19:00:00,18.7,0,1
0.0,2019-07-15 20:00:00,18.75,0,1
0.0,2019-07-15 21:00:00,18.8,0,1
0.0,2019-07-15 22:00:00,18.85,0,1
0.0,2019-07-15 23:00:00,18.1,0,1
5.2,2019-07-16 00:00:00,16.2,2,1
1.8,2019-07-16 01:00:00,15.35,1,0
0.2,2019-07-16 02:00:00,15.399999999999999,1,0
0.0,2019-07-16 03:00:00,15.600000000000001,0,0
0.0,2019-07-16 04:00:00,15.35,0,0
0.0,2019-07-16 05:00:00,15.4,0,0
